#Scale: 0.323935
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3054.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 911.355 18.2857 130.801 534.292 28.0986 90.6296 2801.24 75.6543 843.148 1134.81 75.7815 249.777 0.1 0.158489
0.210017 426.775 42.9693 31.9063 246.565 35.1263 31.0408 1407.53 243.517 247.329 520.244 51.5859 82.1804 0.158489 0.251189
0.332855 207.615 20.0752 14.1831 127.44 26.5118 4.30943 572.352 124.351 53.6189 261.506 1.24435 59.3885 0.251189 0.398107
0.52754 130.55 2.00578 11.0697 99.4435 3.66712 9.32417 305.05 -2.38937 79.0023 145.789 6.12228 15.4088 0.398107 0.630957
0.836094 95.1484 5.54387 2.96732 78.8919 6.1868 4.85085 184.941 4.93741 32.4233 103.353 7.92779 3.7655 0.630957 1
1.32512 62.9399 2.78516 1.93784 50.6725 4.01418 1.30117 109.277 5.44556 18.4027 72.8133 3.1255 4.62537 1 1.58489
2.10017 49.1531 0.911751 3.32281 41.3605 1.29369 2.87837 83.6804 2.20327 12.8407 54.5496 1.70319 4.9423 1.58489 2.51189
3.32855 34.4816 0.383156 1.84962 30.7314 0.128664 2.25285 49.6746 3.48727 4.22526 37.3235 0.850983 2.66669 2.51189 3.98107
5.2754 22.8478 0.0634384 1.61137 19.4929 0.476372 1.57393 31.9539 1.54617 2.74483 26.1609 -0.52923 2.732 3.98107 6.30957
8.36094 13.6368 0.543611 0.556497 10.6601 0.708633 0.289248 24.5718 -0.179356 4.16988 16.0857 0.678333 1.35491 6.30957 10
