#Scale: 0.496060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1994.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 882.711 241.539 21.665 391.404 163.273 46.1691 1658.07 230.682 171.11 474.732 153.235 25.1303 0.1 0.158489
0.210017 563.201 100.74 5.31073 124.376 51.5475 60.4893 950.714 136.458 43.9384 424.559 44.5922 43.1721 0.158489 0.251189
0.332855 326.738 43.7925 14.4027 114.092 26.9399 35.9757 572.14 37.6666 62.5073 216.908 25.7169 21.2821 0.251189 0.398107
0.52754 161.757 33.2626 0.58876 80.376 24.3972 13.7727 253.397 15.3934 26.1727 121.41 41.6705 -2.75537 0.398107 0.630957
0.836094 110.204 15.6165 2.99617 54.0555 19.6766 1.58661 165.562 5.12599 13.5735 88.1909 12.3645 6.59238 0.630957 1
1.32512 70.7813 7.26939 2.38558 47.5285 6.84541 5.17132 98.4169 2.62953 11.8466 58.1785 9.26384 0.130085 1 1.58489
2.10017 51.6254 6.11979 1.29952 25.1934 14.3412 -3.96663 69.8587 1.18163 5.54546 47.0553 5.32585 3.7888 1.58489 2.51189
3.32855 37.7035 4.96898 1.01893 22.2117 7.44732 -0.0477142 51.2241 1.19308 4.57235 32.9273 4.75368 0.60672 2.51189 3.98107
5.2754 24.075 2.64381 0.550043 14.9052 4.10993 -0.623589 31.3205 0.999636 2.43115 21.8085 2.34891 1.08543 3.98107 6.30957
8.36094 14.8666 1.84405 0.328499 10.2686 1.95778 0.697618 19.1957 0.958912 1.27022 13.215 1.84648 0.450347 6.30957 10
