#Scale: 0.420122
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2354.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1252.61 294.378 19.3071 553.018 147.014 62.1757 2432.79 508.183 127.865 977.98 108.606 92.1635 0.1 0.158489
0.210017 593.881 139.102 48.0128 218.477 106.331 35.2138 1212.37 179.224 172.858 454.186 81.245 68.2643 0.158489 0.251189
0.332855 331.334 41.3495 33.5321 66.0116 54.7017 -5.04865 778.602 -21.6503 180.232 227.345 42.6845 21.6233 0.251189 0.398107
0.52754 186.402 19.1911 8.92416 97.9336 16.716 17.3021 348.444 2.21701 60.9274 145.037 24.1493 9.16957 0.398107 0.630957
0.836094 121.948 16.6594 4.87787 68.4547 19.6232 3.58084 209.306 7.49748 24.0171 102.443 14.782 6.59299 0.630957 1
1.32512 75.9443 7.29676 2.99951 39.0114 10.0462 3.17719 107.677 7.86422 10.1035 77.2955 5.10799 7.54491 1 1.58489
2.10017 54.9321 7.40817 2.82639 27.3461 9.03313 0.208876 87.4958 1.78723 10.6278 51.3467 6.19948 4.56128 1.58489 2.51189
3.32855 40.8541 1.45605 2.6656 28.3179 2.15287 2.75845 57.5362 0.518837 7.14783 38.2481 0.669365 3.43992 2.51189 3.98107
5.2754 24.766 2.18994 0.851788 15.0549 2.85918 0.421124 33.1063 2.6951 1.62983 25.123 0.58823 1.91752 3.98107 6.30957
8.36094 14.984 2.08937 -0.162846 9.95996 3.30128 -0.237398 22.0551 0.811378 1.79498 13.7397 1.90656 0.0427628 6.30957 10
