#Scale: 0.313810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3152.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 422.145 27.6035 35.4582 307.004 26.4197 32.1612 1469.91 284.048 294.757 610.332 74.0431 128.975 0.1 0.158489
0.210017 247.871 12.9376 18.4333 179.424 12.2854 17.5238 808.749 161.442 144.096 365.857 35.9328 63.2847 0.158489 0.251189
0.332855 142.7 10.6096 4.5894 108.836 11.2461 7.69783 480.351 19.4152 112.262 195.136 23.8436 11.1374 0.251189 0.398107
0.52754 91.1714 3.53361 3.47017 76.3484 6.85934 3.57703 225.289 12.0674 75.2302 115.474 7.93846 9.71344 0.398107 0.630957
0.836094 70.188 -0.551361 3.88747 61.5105 0.117039 4.75694 120.536 4.3232 16.2953 87.1945 0.809616 8.10365 0.630957 1
1.32512 48.6113 0.818356 1.52949 42.811 1.4766 1.98864 93.4396 0.55526 14.8893 58.8762 1.96965 4.34107 1 1.58489
2.10017 36.5729 0.936234 0.753529 33.68 0.810184 1.50527 65.3255 5.45188 8.77007 41.0613 2.5851 0.829739 1.58489 2.51189
3.32855 25.2143 0.493446 0.437256 23.0037 0.805037 0.510513 37.0353 3.92428 3.93308 29.6461 1.04927 1.97359 2.51189 3.98107
5.2754 16.7131 0.196812 0.619963 15.3612 0.149826 0.862718 25.6197 2.02712 1.93024 19.2575 0.859316 1.16759 3.98107 6.30957
8.36094 10.926 0.16708 0.371099 9.71355 0.362293 0.435863 18.1676 0.831181 3.06985 13.2817 0.247524 1.20934 6.30957 10
