#Scale: 0.827654
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1195.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 315.999 9.33002 18.7365 179.502 2.60963 19.9912 706.498 68.9926 25.6552 329.509 6.09872 20.2786 0.1 0.158489
0.210017 240.966 8.93929 9.36765 139.608 6.49216 13.3594 535.442 48.3267 18.7029 249.742 9.09929 13.0713 0.158489 0.251189
0.332855 182.863 6.53606 6.88812 108.199 4.83065 8.95562 392.657 32.8319 17.4704 191.314 5.98071 9.38362 0.251189 0.398107
0.52754 128.633 5.80785 3.59664 80.7049 3.954 5.69736 255.992 22.7368 7.58223 136.096 6.24152 4.43631 0.398107 0.630957
0.836094 87.9117 3.6238 2.49394 59.6568 2.52921 3.86142 157.372 13.909 4.7296 93.879 3.29205 2.77614 0.630957 1
1.32512 55.5789 1.77932 1.13829 41.6982 1.4857 2.01304 88.5498 6.34029 2.20952 58.8319 1.86577 1.38216 1 1.58489
2.10017 36.6594 0.867668 0.649731 29.1743 0.646753 0.998289 52.3037 3.42591 0.767948 39.0088 0.714054 0.912304 1.58489 2.51189
3.32855 25.7956 0.502632 0.409849 20.9334 0.384029 0.795713 35.879 1.79805 0.832165 27.3437 0.617504 0.46279 2.51189 3.98107
5.2754 17.6089 0.42955 0.27342 14.6345 0.174937 0.607155 23.999 1.34166 0.289793 18.4941 0.499224 0.227192 3.98107 6.30957
8.36094 11.7281 0.200549 0.265485 9.73347 0.0561914 0.44263 15.9015 0.852087 0.129324 12.3531 0.238598 0.272993 6.30957 10
