#Scale: 0.536560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1843.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 952.461 169.095 65.9593 396.522 69.7668 118.697 1716.54 61.4313 287.976 512.818 144.676 2.1561 0.1 0.158489
0.210017 542.858 102.684 10.6614 123.591 120.908 -13.1038 993.304 27.5391 125.475 312.196 83.6771 12.4657 0.158489 0.251189
0.332855 319.53 40.0124 5.11002 115.193 48.6328 2.00087 517.058 28.0647 56.8905 224.763 26.624 24.7251 0.251189 0.398107
0.52754 171.702 29.0529 -0.523743 48.5781 49.8863 4.75134 288.236 9.24515 28.913 116.594 26.8099 -0.843719 0.398107 0.630957
0.836094 109.299 14.3746 2.89529 44.3759 24.876 -0.14378 153.991 7.09897 8.51028 93.6805 6.59131 8.81176 0.630957 1
1.32512 71.1228 10.7699 -1.35459 49.6974 14.8799 4.93382 91.0418 6.47015 1.45657 61.8218 12.4354 -0.32605 1 1.58489
2.10017 49.7599 7.18966 0 26.9041 10.8271 0.143187 64.223 4.2811 2.93807 45.2808 4.4303 1.31121 1.58489 2.51189
3.32855 35.4164 4.253 -0.0698471 21.6977 5.45158 1.37572 44.351 2.01416 1.6946 32.5246 4.2655 0.572201 2.51189 3.98107
5.2754 24.1503 2.8695 -0.129049 16.4346 1.76853 1.20094 30.6135 1.40062 1.30071 21.3704 3.24154 0.0967197 3.98107 6.30957
8.36094 15.0664 2.177 -0.169241 10.2722 3.30654 -0.306415 18.2537 1.21573 0.525488 14.0038 1.92319 -0.0731297 6.30957 10
