#Scale: 0.278373
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3553.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1022.28 101.372 100.854 704.576 83.772 92.7921 5543.09 -296.022 2479.9 1074.33 322.243 73.9361 0.1 0.158489
0.210017 603.478 8.51715 91.9426 418.676 33.968 58.7873 2377.55 -27.4902 994.14 742.307 79.8177 206.228 0.158489 0.251189
0.332855 269.229 22.8971 21.3081 193.699 32.6702 15.2903 797.048 30.2935 256.821 350.996 37.463 63.8185 0.251189 0.398107
0.52754 140.556 24.7402 -0.938736 119.915 21.9415 -2.09245 374.469 46.3535 69.8602 151.525 39.7392 10.5778 0.398107 0.630957
0.836094 124.544 5.02059 7.11743 104.95 9.83727 6.10827 250.805 28.8207 47.9173 147.111 0.922272 20.5291 0.630957 1
1.32512 77.8311 9.18143 -0.171104 64.3036 10.6118 -0.982544 138.574 25.9454 14.0915 96.7629 7.82046 7.64607 1 1.58489
2.10017 54.4033 3.07446 1.18387 43.3542 5.06318 2.11875 80.0658 27.2917 -4.27695 72.9054 0.330841 8.06306 1.58489 2.51189
3.32855 36.9985 2.38396 1.15122 32.6159 2.31789 1.50072 63.71 9.82372 5.62574 42.2398 2.87656 2.98627 2.51189 3.98107
5.2754 22.203 2.32978 0.0650063 17.7104 3.07427 0.0833893 39.1295 3.11375 4.50129 28.9023 1.79039 1.79948 3.98107 6.30957
8.36094 14.2488 2.02324 -0.265238 10.8043 2.36556 -0.0733242 26.337 6.6871 3.31732 19.498 2.53729 0.954494 6.30957 10
