#Scale: 0.283435
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3490.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1624.57 631.217 464.75 592.991 529.414 160.046 12955.3 1625.2 6031.04 1227.36 704.463 601.731 0.1 0.158489
0.210017 717.617 437.255 47.241 364.6 354.115 39.2794 1145.32 2332.8 282.049 1165.57 244.227 316.258 0.158489 0.251189
0.332855 422.309 111.03 73.0779 347.2 110.97 100.204 1658.8 47.3978 684.892 323.741 185.669 18.1548 0.251189 0.398107
0.52754 257.279 49.4287 21.7487 166.635 75.0328 6.69194 770.959 170.17 250.522 303.944 31.1641 86.9432 0.398107 0.630957
0.836094 185.428 33.2511 16.2117 109.529 57.0657 2.00713 354.752 43.3651 126.432 268.643 21.6403 60.5905 0.630957 1
1.32512 131.83 28.1722 12.0645 129.902 20.5513 24.5661 217.065 7.82243 82.5057 120.247 49.6423 1.64267 1 1.58489
2.10017 81.1358 28.867 1.40977 48.7158 35.9417 -7.10656 176.121 72.9788 14.1255 112.846 10.4918 24.4795 1.58489 2.51189
3.32855 48.134 12.4356 3.75481 42.4324 6.10006 7.36091 62.154 33.8353 12.5336 54.1653 17.101 3.6343 2.51189 3.98107
5.2754 35.6574 4.84571 2.06703 34.8526 3.46274 8.57163 41.7078 13.2804 8.27519 35.8196 9.32297 -0.343346 3.98107 6.30957
8.36094 20.0443 4.66324 2.20537 16.1866 4.59695 1.63333 21.8104 9.74787 3.64983 25.4314 3.52757 5.1796 6.30957 10
