#Scale: 0.399872
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2474.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 350.256 15.5565 49.4603 199.591 24.328 19.7816 1305.82 7.63489 308.397 504.966 22.2749 96.7474 0.1 0.158489
0.210017 211.525 10.1095 16.2675 143.433 8.05595 16.1996 656.652 67.5351 102.415 279.675 20.7764 32.4104 0.158489 0.251189
0.332855 121.952 9.62137 5.10264 88.2995 10.3981 6.63843 306.233 48.0159 19.8437 160.398 11.4458 10.9198 0.251189 0.398107
0.52754 77.4535 6.38795 1.04352 61.0962 6.38059 1.34646 160.01 21.6971 12.4706 97.0772 6.04463 4.15594 0.398107 0.630957
0.836094 53.1538 2.26863 1.08616 43.3506 2.88431 1.45576 109.453 3.35066 12.2842 64.0041 2.44563 2.6304 0.630957 1
1.32512 39.3027 1.30429 0.718811 31.7581 2.21161 0.712173 70.3313 1.8327 6.40732 49.2945 0.54837 2.68 1 1.58489
2.10017 28.942 1.19588 0.578573 24.0872 1.00962 0.869404 55.7215 1.81375 4.3063 34.4623 1.87761 0.750317 1.58489 2.51189
3.32855 20.7633 0.768589 0.370121 17.5989 0.845047 0.560715 38.3842 0.572975 4.26176 24.3394 1.11418 0.387272 2.51189 3.98107
5.2754 14.0555 0.534527 0.0800695 12.2532 0.586392 0.214332 22.0539 1.70621 0.832277 16.3643 0.609903 0.422699 3.98107 6.30957
8.36094 9.02217 0.337442 0.042552 7.85609 0.355959 0.149993 14.7961 0.554648 0.753272 10.436 0.517459 0.0913982 6.30957 10
