#Scale: 0.627685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1576.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 398.374 27.995 7.34952 192.352 16.4858 4.08243 835.393 53.1378 64.1158 348.451 17.0669 23.002 0.1 0.158489
0.210017 254.887 20.5444 1.71034 128.243 7.08614 8.5522 520.474 35.0778 22.053 225.436 15.8862 11.3316 0.158489 0.251189
0.332855 166.76 13.6278 0.720871 82.5161 11.7324 2.91607 306.478 24.3698 8.75034 162.138 8.11378 10.4112 0.251189 0.398107
0.52754 109.085 7.48004 0.653267 65.7923 6.94652 4.00307 185.074 11.8726 5.87796 105.013 5.90618 4.5295 0.398107 0.630957
0.836094 71.6811 4.47141 0.359329 44.9855 6.4642 0 111.161 3.94405 5.33427 72.1594 2.64854 2.78646 0.630957 1
1.32512 49.6929 2.56967 0.276478 36.3655 1.79575 1.35508 71.6996 1.32796 2.37357 49.0012 2.41554 0.475994 1 1.58489
2.10017 35.1067 1.66487 -0.160229 26.5973 1.58643 0.577555 49.0302 1.2155 1.41497 34.7166 1.63332 0.167255 1.58489 2.51189
3.32855 24.8511 1.16281 -0.107597 19.2816 1.25604 0.182877 33.5168 0.881123 0.623833 24.777 0.914932 0.278835 2.51189 3.98107
5.2754 17.3426 0.815336 -0.110735 13.547 0.674154 0.307972 22.7826 0.825697 0.15255 17.4807 0.74407 0.109938 3.98107 6.30957
8.36094 11.3087 0.49892 -0.0310078 8.84889 0.663648 0.0455456 14.8233 0.252056 0.390908 11.4027 0.435575 0.0498981 6.30957 10
