#Scale: 0.318873
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3102.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1516.82 307.818 195.706 798.734 202.299 379.459 3282.6 1282.76 499.441 1847.35 280.598 322.541 0.1 0.158489
0.210017 984.375 132.518 196.803 742.15 71.486 233.464 2124.21 642.313 425.333 966.062 57.9362 236.883 0.158489 0.251189
0.332855 428.463 34.67 60.029 323.475 -26.2994 126.209 931.232 341.688 73.9814 418.443 45.2843 78.1537 0.251189 0.398107
0.52754 197.704 55.6082 8.91063 158.958 38.5778 15.4673 322.697 111.668 61.9265 208.452 61.7057 17.2527 0.398107 0.630957
0.836094 166.929 16.5607 15.7646 100.527 24.5424 2.75253 185.897 81.4203 -0.887848 231.919 -0.555557 62.2892 0.630957 1
1.32512 89.5261 22.3198 9.93007 60.0731 20.1357 6.43722 153.659 45.8418 29.0173 105.061 17.144 17.7293 1 1.58489
2.10017 79.2062 6.93537 11.9304 58.7715 9.6404 6.81705 134.663 -5.16183 35.1072 87.3703 4.75866 17.3628 1.58489 2.51189
3.32855 44.0004 4.37275 5.62182 37.1886 7.71382 4.20194 71.5836 -4.53781 21.5996 44.5518 4.80767 6.75402 2.51189 3.98107
5.2754 24.646 4.65374 2.23382 20.2938 6.81353 2.05737 41.5259 0.640774 11.6482 25.1757 4.32794 1.70849 3.98107 6.30957
8.36094 17.8755 1.77526 1.40878 11.1158 1.83737 1.59989 36.6329 0.00194931 7.78508 20.4776 1.55765 1.90524 6.30957 10
