#Scale: 0.450497
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2196.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 328.463 12.3539 39.4491 200.332 13.7522 22.9333 1021.17 57.614 144.322 437.287 21.1054 68.9174 0.1 0.158489
0.210017 203.256 5.33116 19.6983 126.606 7.0597 13.616 564.567 52.0983 80.7103 276.338 9.80173 37.7029 0.158489 0.251189
0.332855 130.813 5.35547 8.493 93.411 6.0714 7.44729 323.146 26.1558 38.5181 164.065 7.57179 13.6826 0.251189 0.398107
0.52754 85.132 3.09663 3.82222 65.8709 3.12563 5.46329 171.223 23.9444 11.1127 104.204 3.97759 6.46503 0.398107 0.630957
0.836094 57.4796 1.75039 1.8598 47.7116 1.41451 3.81214 103.08 10.326 7.1693 66.8596 3.61969 1.50081 0.630957 1
1.32512 40.8256 0.92202 1.03993 34.6295 0.719143 1.7579 69.825 3.86543 4.40577 46.7646 1.4163 1.31884 1 1.58489
2.10017 29.5943 0.622372 0.526396 24.4808 0.949823 0.607689 53.0807 1.52715 3.07098 34.5626 0.545383 1.24473 1.58489 2.51189
3.32855 20.6622 0.485924 0.312759 17.3135 0.600958 0.656172 34.429 2.06979 1.00897 24.1584 0.604839 0.543386 2.51189 3.98107
5.2754 14.1041 0.398256 0.142872 12.1735 0.411574 0.35152 21.4851 1.44498 0.302202 16.2034 0.446764 0.307307 3.98107 6.30957
8.36094 8.8784 0.234963 0.119155 7.62963 0.2617 0.293514 13.9359 1.02266 0.441088 10.1937 0.336125 0.193263 6.30957 10
