#Scale: 0.420122
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2354.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 539.139 26.7957 38.5652 303.225 7.27969 31.8756 1386.29 49.6283 197.468 490.113 50.7856 55.0479 0.1 0.158489
0.210017 289.502 20.0735 16.7464 160.683 17.6901 7.60014 667.455 50.5778 86.4911 287.642 19.994 25.9776 0.158489 0.251189
0.332855 179.368 7.14415 13.0404 102.154 10.9874 5.77462 370.439 17.6479 45.4458 188.695 2.89316 21.314 0.251189 0.398107
0.52754 103.126 4.32362 3.78228 66.4486 7.04279 1.37556 196.399 2.15022 23.6153 106.818 4.30618 6.00953 0.398107 0.630957
0.836094 67.1176 2.56796 1.61935 48.0265 4.05895 1.57753 111.404 4.90245 8.97626 70.2937 2.64819 2.84259 0.630957 1
1.32512 51.2643 1.40775 1.48857 39.5761 1.33079 1.87389 74.1607 3.23503 5.07378 54.4502 1.12116 2.08028 1 1.58489
2.10017 38.1817 1.28458 0.768162 29.9986 0.566286 1.51621 56.48 3.25532 1.73603 39.7445 1.65367 1.08622 1.58489 2.51189
3.32855 26.8737 0.991064 0.453243 22.341 0.289734 1.01918 37.401 1.79632 1.27661 27.624 1.43491 0.35446 2.51189 3.98107
5.2754 18.1207 0.478636 0.430506 14.5212 0.501118 0.486255 24.0401 1.0835 1.00506 19.4349 0.265053 0.799845 3.98107 6.30957
8.36094 11.3026 0.244946 0.408316 9.25286 0.0671549 0.610411 15.9676 0.725902 0.995682 11.6702 0.346375 0.420859 6.30957 10
