#Scale: 0.673248
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1469.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 876.812 155.986 -25.3028 165.453 159.002 37.2695 1451.94 178.35 79.4163 524.139 92.5331 22.5229 0.1 0.158489
0.210017 562.755 65.6352 15.9874 113.138 57.3513 16.9443 922.044 53.7122 76.4221 343.82 31.5921 38.104 0.158489 0.251189
0.332855 321.904 44.2667 0 88.1459 54.4924 12.3988 517.598 25.4686 41.2274 199.702 42.045 10.3255 0.251189 0.398107
0.52754 195.329 28.5574 -3.11925 80.8667 42.2703 -6.67127 289.698 21.9672 13.0188 136.86 20.1136 3.28914 0.398107 0.630957
0.836094 115.53 19.5382 -1.55708 44.1545 28.0462 -4.57586 162.238 17.5897 4.0004 90.499 11.8442 2.22229 0.630957 1
1.32512 75.6314 6.71735 0.61187 37.559 12.4412 -0.214272 96.6451 3.67164 4.59863 65.9525 4.44113 2.30401 1 1.58489
2.10017 52.7747 5.06468 0.399837 30.1459 7.76941 0.000394821 66.4395 3.77215 2.67196 45.9157 3.46634 1.4319 1.58489 2.51189
3.32855 39.6264 2.17441 0.303524 24.6735 3.78697 3.2168 49.9255 1.25881 2.90015 33.8986 2.45628 0.209751 2.51189 3.98107
5.2754 25.7656 2.3767 0.0517731 16.5764 2.00162 1.00971 31.912 1.91226 0.808372 22.4178 1.93873 0.483305 3.98107 6.30957
8.36094 17.015 1.35415 0.178699 8.77437 2.62726 0.69015 22.5259 0.92498 1.00646 14.0138 1.25318 0.45204 6.30957 10
