#Scale: 0.627685
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1576.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 275.403 17.2474 15.1636 161.255 10.9319 13.3844 699.49 81.4362 23.2287 330.657 12.7858 26.267 0.1 0.158489
0.210017 204.427 11.7066 8.33835 128.428 5.3683 10.5249 503.83 43.5925 30.6582 237.765 14.1406 12.6158 0.158489 0.251189
0.332855 144.376 7.35799 5.3983 93.4938 6.30266 6.01624 328.029 24.7112 17.9769 170.094 6.61182 10.2535 0.251189 0.398107
0.52754 101.341 4.43845 3.01849 70.5974 4.04006 4.60941 210.407 12.2853 15.4359 117.265 4.39788 4.31061 0.398107 0.630957
0.836094 66.2214 2.71548 1.36508 49.1204 2.37401 2.18 123.257 7.76506 6.68475 75.8139 3.04147 2.40351 0.630957 1
1.32512 44.1923 1.40489 0.650066 35.3746 1.26917 1.24798 72.1356 3.97624 3.35249 49.4351 1.43372 1.05185 1 1.58489
2.10017 31.7087 0.763321 0.494413 26.1238 0.998741 0.69755 48.0961 1.64517 2.11321 35.2945 0.708588 0.889622 1.58489 2.51189
3.32855 22.0644 0.644594 0.260349 18.4562 0.711264 0.498634 33.2489 1.53272 1.2872 24.2601 0.479532 0.509851 2.51189 3.98107
5.2754 15.664 0.454351 0.15176 13.1068 0.643091 0.28958 23.0687 0.77573 0.918507 17.3258 0.353662 0.367388 3.98107 6.30957
8.36094 10.2984 0.160169 0.199724 8.72488 0.206559 0.318585 14.6523 0.453465 0.395334 11.3621 0.158523 0.249565 6.30957 10
