#Scale: 0.804873
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1229.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 413.972 21.0536 11.7647 216.487 11.1169 16.0405 802.264 56.087 72.8445 361.155 11.4792 20.4369 0.1 0.158489
0.210017 289.685 13.7144 6.85321 150.198 5.14952 11.8516 552.472 45.3305 31.0329 257.323 8.16913 15.5324 0.158489 0.251189
0.332855 204.197 8.3175 4.40334 116.538 1.68833 10.2655 368.304 23.7299 21.1418 184.308 5.58371 9.20467 0.251189 0.398107
0.52754 137.652 6.06496 2.4558 80.2287 1.20948 5.97358 229.519 22.6818 6.44556 131.362 2.59073 7.51344 0.398107 0.630957
0.836094 91.9229 3.52457 1.15953 57.4913 2.23427 2.29657 145.442 8.94009 7.09816 88.8262 2.62167 3.02338 0.630957 1
1.32512 59.1583 1.86131 0.453835 42.2279 1.28733 1.87001 84.6268 4.75774 2.16051 58.0007 1.36196 1.53142 1 1.58489
2.10017 39.061 1.33925 0.147472 29.6882 1.15149 0.74354 51.6755 2.75074 0.752487 39.0604 0.882099 0.620777 1.58489 2.51189
3.32855 27.8951 0.806322 0.241287 22.3071 0.284859 0.785559 35.9698 1.4175 0.936066 27.6558 0.773403 0.330236 2.51189 3.98107
5.2754 19.1542 0.504663 0.0596619 15.3118 0.508232 0.310863 23.9135 0.961006 0.354921 19.3315 0.327023 0.311279 3.98107 6.30957
8.36094 12.9835 0.319333 0.0780697 10.0327 0.381452 0.174571 16.8859 0.291687 0.60886 13.0129 0.289692 0.175431 6.30957 10
