#Scale: 0.690967
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1431.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 283.457 16.6948 15.5171 160.828 12.5717 10.2052 751.591 31.5624 77.2061 316.59 15.9831 18.8018 0.1 0.158489
0.210017 207.734 8.78171 11.38 129.161 4.42407 11.1585 491.37 32.123 33.7538 232.599 10.221 13.8147 0.158489 0.251189
0.332855 150.12 8.16434 4.47711 94.5617 5.72655 6.05964 336.502 21.632 16.4572 170.864 7.9303 7.84468 0.251189 0.398107
0.52754 107.01 4.8232 3.26652 71.9599 4.79124 3.61397 218.161 13.4629 12.3271 121.53 3.56821 6.32815 0.398107 0.630957
0.836094 72.2396 2.8029 1.66859 52.37 2.64795 2.42517 132.737 7.56483 6.21774 81.0312 2.68236 2.92395 0.630957 1
1.32512 46.965 1.90384 0.716396 36.3484 1.86852 1.09235 75.5213 4.36538 2.05893 52.5025 1.42568 1.34895 1 1.58489
2.10017 32.2157 1.21982 0.269798 26.3904 1.155 0.700197 47.9335 2.38113 0.887836 35.2434 1.00552 0.490444 1.58489 2.51189
3.32855 22.5591 0.723297 0.288782 18.682 0.664274 0.520641 33.6539 1.10064 1.01304 24.4328 0.730433 0.357821 2.51189 3.98107
5.2754 16.0628 0.457687 0.201859 13.4324 0.55484 0.310941 22.8615 0.683067 0.926723 17.4965 0.474661 0.335102 3.98107 6.30957
8.36094 10.435 0.365437 0.128993 8.74095 0.341916 0.25471 15 0.492018 0.47679 11.3168 0.381476 0.167837 6.30957 10
