#Scale: 0.197373
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5012.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3274.06 -197.01 1305.03 2676.45 -168.943 1346.09 -160 10896.9 0 5838.7 219.189 3171.62 0.1 0.158489
0.210017 933.698 358.051 140.611 621.761 416.635 69.7452 5227.24 1119.95 5387.24 1886.96 564.35 771.652 0.158489 0.251189
0.332855 738.031 112.307 135.395 808.254 28.6827 263.216 1984.7 445.862 2144.7 383.274 801.543 -126.565 0.251189 0.398107
0.52754 392.52 58.041 86.0284 308.07 135.541 28.6601 693.819 221.305 853.819 705.125 -99.3576 388.27 0.398107 0.630957
0.836094 210.916 46.1669 11.4523 174.319 49.9288 14.1181 179.912 414.689 339.912 356.619 81.4618 100.178 0.630957 1
1.32512 149.065 10.8278 22.9841 128.009 13.38 24.8931 381.285 64.0995 348.003 217.061 25.7677 59.5801 1 1.58489
2.10017 125.729 12.254 16.8094 114.919 8.28434 17.0369 217.107 93.2669 128.805 162.397 30.9399 35.9637 1.58489 2.51189
3.32855 57.9767 11.3884 3.75673 51.6327 9.99527 6.86166 204.599 -23.3839 145.441 73.6078 31.9414 6.59483 2.51189 3.98107
5.2754 41.9405 -0.890453 9.44758 35.9009 0.3479 10.1782 134.568 -7.87778 99.3852 59.7958 12.9049 16.4703 3.98107 6.30957
8.36094 23.8623 0.810293 3.24177 21.6559 0.678782 5.37244 15.0545 41.9339 2.62401 33.0862 7.73301 6.47032 6.30957 10
