#Scale: 0.971935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1017.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 350.707 11.1771 20.0257 175.219 9.59013 22.3855 741.972 78.1744 46.2763 347.457 11.1344 26.3873 0.1 0.158489
0.210017 276.241 6.97559 14.5332 145.885 5.65816 18.7346 573.202 59.6453 34.3397 271.682 8.93097 19.4756 0.158489 0.251189
0.332855 214.692 6.33687 9.59782 116.979 5.6519 12.6076 432.844 42.9797 21.3548 212.783 6.75992 13.0674 0.251189 0.398107
0.52754 155.056 5.35643 5.70129 91.8668 2.58968 9.73701 290.297 32.1648 10.916 155.798 5.84344 7.65808 0.398107 0.630957
0.836094 102.752 3.09335 3.67828 67.089 1.05798 6.94446 180.213 17.9047 6.14262 102.788 3.55125 4.133 0.630957 1
1.32512 64.5426 1.45021 2.14511 45.5414 0.605499 3.65121 101.086 9.42406 2.60825 66.1644 1.25321 2.87061 1 1.58489
2.10017 41.4166 0.60099 1.17076 31.3298 0.315889 1.88683 59.8831 3.83416 1.76045 42.5935 0.59687 1.34072 1.58489 2.51189
3.32855 28.3633 0.212967 0.834072 22.9825 -0.00945282 1.4401 37.4922 1.94685 0.908958 29.236 0.272356 0.88036 2.51189 3.98107
5.2754 19.5915 0.0569286 0.611223 15.7281 -0.0827332 0.979469 26.4241 0.944263 0.999756 20.1238 0.193186 0.632345 3.98107 6.30957
8.36094 13.0519 -0.0306005 0.539711 10.6198 -0.088501 0.688411 17.4253 0.472221 0.939186 13.3625 0.0937433 0.513187 6.30957 10
