#Scale: 0.597310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1656.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 423.288 20.4232 13.236 198.805 18.9157 6.53102 886.05 40.3439 69.2583 375.898 14.0743 33.3146 0.1 0.158489
0.210017 258.329 16.3972 7.05586 127.401 11.7975 4.44842 515.92 34.9011 25.17 235.653 10.4346 19.7571 0.158489 0.251189
0.332855 170.054 7.85597 5.86542 88.3885 6.82207 5.33976 315.404 12.3578 20.6232 162.088 7.02986 12.1828 0.251189 0.398107
0.52754 109.812 5.47506 3.12063 69.171 4.65501 4.0741 187.661 8.02472 10.5407 103.623 5.22927 5.06921 0.398107 0.630957
0.836094 70.7413 2.91959 1.59975 48.1694 1.73369 3.50082 105.578 4.61902 2.77551 70.6911 2.41928 2.49165 0.630957 1
1.32512 49.4471 1.98605 0.712822 35.9678 2.44062 1.04157 72.0736 0.673058 2.85476 48.6821 1.86624 1.22987 1 1.58489
2.10017 34.7353 1.0743 0.377266 25.3284 1.39869 0.587158 48.8506 0.616985 1.93661 34.8768 1.05494 0.865181 1.58489 2.51189
3.32855 25.2572 0.573566 0.44433 19.5667 0.767057 0.620443 34.1759 0.234718 1.14389 25.1897 0.358059 0.815561 2.51189 3.98107
5.2754 17.5175 0.324139 0.245876 13.7131 0.291774 0.491961 22.9867 0.103226 0.788309 17.6713 0.416063 0.373882 3.98107 6.30957
8.36094 11.2778 0.191801 0.197929 8.88881 0.233519 0.274952 14.8259 0.184132 0.467239 11.3285 0.129591 0.304872 6.30957 10
