#Scale: 0.728935
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1357.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 385.378 28.1715 1.64862 208.753 2.09062 19.2356 806.709 71.9297 56.4317 320.009 23.932 11.6396 0.1 0.158489
0.210017 268.097 16.7932 3.28717 133.741 9.70195 6.47363 531.01 37.4847 30.4436 242.008 8.07887 14.116 0.158489 0.251189
0.332855 177.234 12.8371 -0.256485 98.605 6.60932 4.26905 315.743 32.8147 5.48981 168.27 5.68117 7.90872 0.251189 0.398107
0.52754 125.199 7.22655 0.967674 77.0953 2.87348 5.79727 216.789 14.5696 8.63788 116.901 5.70709 3.17396 0.398107 0.630957
0.836094 82.2953 4.10862 0.361656 55.444 2.49461 2.60903 125.349 8.20466 3.56465 80.9765 2.61053 2.25453 0.630957 1
1.32512 54.4568 2.58217 0.230171 39.8673 1.40831 1.63854 75.2198 4.9894 0.554199 54.82 1.57359 1.15491 1 1.58489
2.10017 37.0576 1.8421 -0.23885 28.1514 1.59505 0.409079 48.7334 2.7536 0.210087 37.6893 1.21482 0.431377 1.58489 2.51189
3.32855 26.3482 1.19054 0.0575218 21.1237 0.565456 0.535561 34.2412 1.44553 0.58955 26.2904 1.00454 0.295595 2.51189 3.98107
5.2754 18.857 0.43704 0.212627 15.2468 0.14305 0.686311 23.5591 0.951654 0.319565 19.1257 0.281096 0.430752 3.98107 6.30957
8.36094 12.2305 0.437508 0.0862436 9.92577 0.261017 0.361834 15.2901 0.601403 0.11569 12.3783 0.350253 0.214827 6.30957 10
