#Scale: 0.516310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1916.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 436.285 23.7006 21.7944 206.294 4.68884 22.079 952.958 70.1956 87.9603 397.126 19.0432 41.2491 0.1 0.158489
0.210017 266.733 18.287 9.72729 131.127 10.7894 7.90826 552.434 46.3488 38.6681 250.72 15.6377 21.1545 0.158489 0.251189
0.332855 162.878 10.867 3.79411 84.5482 12.5179 3.88459 308.867 24.9337 15.3443 160.742 7.651 12.9637 0.251189 0.398107
0.52754 103.426 4.17753 2.84247 63.7759 4.16911 2.23011 182.855 6.63266 14.0871 100.279 4.48163 6.18565 0.398107 0.630957
0.836094 65.1185 3.83844 0.796265 45.6841 3.33461 2.22687 100.976 4.91225 3.75329 64.7244 3.94084 1.52959 0.630957 1
1.32512 46.956 2.01083 0.605808 33.4652 1.88803 0.957035 66.7441 3.63956 1.17319 48.589 1.30825 1.9844 1 1.58489
2.10017 34.3691 1.95234 -0.267399 26.0721 2.20833 0.0550594 49.8525 2.10885 1.09849 34.1354 1.82836 0.139755 1.58489 2.51189
3.32855 24.4724 0.976849 0.0631905 19.0206 1.00429 0.461168 33.3121 1.39371 0.660366 24.8175 0.836605 0.407436 2.51189 3.98107
5.2754 17.2318 0.548504 0.147902 13.3721 0.512282 0.384897 22.6655 0.996853 0.466227 17.7841 0.480785 0.347803 3.98107 6.30957
8.36094 10.5752 0.450661 0.00301838 7.93857 0.602922 0.0889106 14.6438 0.589387 0.479919 10.8192 0.324224 0.175066 6.30957 10
