#Scale: 0.379622
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2606.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 358.754 29.6736 31.3342 236.415 18.8769 17.2026 1236.3 96.8196 229.035 492.231 65.0996 75.4099 0.1 0.158489
0.210017 205.057 16.4527 12.0001 133.589 17.6071 9.08455 682.928 127.042 77.3726 287.395 20.2222 43.5 0.158489 0.251189
0.332855 135.265 3.55112 9.62173 102.172 4.10152 10.1602 355.154 45.0825 45.4096 173.567 7.59784 19.1245 0.251189 0.398107
0.52754 85.1931 1.29688 5.70531 67.6578 1.77773 6.16338 201.068 5.19525 31.8184 105.568 4.21417 8.26134 0.398107 0.630957
0.836094 57.0731 1.42907 2.29744 48.2058 2.15387 2.67375 101.47 14.9293 3.67022 69.1586 0.800232 5.31361 0.630957 1
1.32512 42.1805 1.18428 1.2531 35.3507 1.7751 1.30133 75.1106 6.85902 3.70478 51.6481 1.16375 3.49992 1 1.58489
2.10017 30.9354 0.606659 1.13563 26.1542 1.05988 1.27338 54.605 3.64539 2.98339 37.4857 0.741459 2.25135 1.58489 2.51189
3.32855 22.8182 -0.045578 1.04928 19.9283 0.129677 1.22419 39.1824 0.875782 4.62977 26.5191 0.252914 1.66947 2.51189 3.98107
5.2754 15.3537 0.148087 0.482916 13.4547 0.214417 0.61104 25.1538 1.10075 2.10571 17.9052 0.450932 0.887783 3.98107 6.30957
8.36094 9.38897 0.197105 0.200919 8.06351 0.235948 0.277343 16.4627 1.08764 1.0265 11.1406 0.375314 0.565179 6.30957 10
