#Scale: 0.706154
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1401.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 960.361 96.3787 34.1021 255.794 64.9117 114.183 1561.53 63.297 189.499 557.824 125.705 -6.51642 0.1 0.158489
0.210017 517.797 96.8073 -7.44043 102.09 60.1998 12.5145 887.221 65.9706 47.9786 265.994 97.1692 -8.59781 0.158489 0.251189
0.332855 333.219 38.1438 0.540314 87.121 49.8467 -5.58231 532.297 25.9729 37.6714 203.208 31.5816 9.95576 0.251189 0.398107
0.52754 183.73 23.6782 -1.91594 116.012 5.11719 21.3922 265.216 27.9774 8.7229 122.018 21.3919 3.77077 0.398107 0.630957
0.836094 120.743 12.8122 -1.82721 53.4549 17.606 2.01199 171.644 10.0305 11.2701 88.6252 12.2587 -2.76643 0.630957 1
1.32512 77.6665 6.56203 0.715942 38.3685 10.9564 -0.0702744 98.643 5.45216 3.84969 67.4075 5.19837 3.84246 1 1.58489
2.10017 52.0563 4.99833 -0.381447 33.1191 1.93293 4.79096 64.2753 6.24651 0.557903 45.0628 3.18929 1.45688 1.58489 2.51189
3.32855 38.2928 2.14043 0.557514 20.8376 4.65292 -0.252068 49.5591 -0.219368 4.57463 31.843 3.41735 -0.354998 2.51189 3.98107
5.2754 25.7953 1.82379 0.559471 13.7074 2.47675 1.44611 32.616 0.707375 1.28894 22.2819 1.60476 0.642357 3.98107 6.30957
8.36094 16.4641 1.9286 0.155376 9.07978 3.21265 -0.0637407 20.8546 1.29673 0.557121 14.1003 1.84587 0.468866 6.30957 10
