#Scale: 0.202435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4887.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3110.82 313.677 742.331 3112.38 281.485 1099.35 -160 10158 0 3345.6 1618 1381.61 0.1 0.158489
0.210017 1298.39 98.349 248.419 937.058 112.256 322.451 6177.77 -1614.95 6337.77 2166.01 880.138 597.744 0.158489 0.251189
0.332855 586.481 76.5781 175.738 276.747 262.653 0 3624.67 -850.018 3784.67 1414.2 -227.336 845.173 0.251189 0.398107
0.52754 236.239 43.6064 44.8095 176.877 26.5525 52.8733 342.235 779.615 133.479 429.837 160.14 133.49 0.398107 0.630957
0.836094 224.505 17.1174 49.3038 212.056 0 63.5701 239.886 362.318 205.393 265.608 110.311 68.1042 0.630957 1
1.32512 167.082 -0.434937 34.3843 151.737 -2.47427 37.7854 476.79 -11.9738 309.298 196.403 43.2947 41.854 1 1.58489
2.10017 126.991 6.07137 17.1838 103.98 14.2939 15.3659 267.8 195.583 61.0305 194.717 1.5851 58.8715 1.58489 2.51189
3.32855 50.8808 10.6851 0.598907 48.956 8.88593 4.7928 98.619 93.4516 43.7789 53.9064 34.0728 0.345863 2.51189 3.98107
5.2754 35.1478 3.94209 3.93281 30.7702 7.12547 3.62638 55.9609 24.6227 43.6051 48.4704 3.26357 14.3101 3.98107 6.30957
8.36094 23.8394 0.48802 4.43112 19.7765 1.58439 4.50558 33.9449 13.1342 21.4665 36.8804 7.16938 10.6214 6.30957 10
