#Scale: 0.475810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2079.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 0 0 0 0.451968 0.0482188 0.0015091 2.17954 0.117891 0.157693 0.977113 0 0.0935817 0.1 0.158489
0.210017 0 0 0 0.515982 0.0453471 0.0186431 2.16403 0.0936854 0.210257 0.936914 0.0247679 0.0665327 0.158489 0.251189
0.332855 0 0 0 0.537771 0.0468516 0.0202028 1.87208 0.119046 0.13342 1.02375 0.000339389 0.0698471 0.251189 0.398107
0.52754 0 0 0 0.682359 0.0229223 0.0359777 1.69134 0.079384 0.122666 0.984043 0.0201243 0.0344188 0.398107 0.630957
0.836094 0 0 0 0.765879 0.0126753 0.029653 1.4661 0.0708524 0.0703437 1.00348 0.0106798 0.0237819 0.630957 1
1.32512 0 0 0 0.754598 0.0271999 0.0208986 1.43673 0.0389485 0.0554163 1.02182 0.00568461 0.0322322 1 1.58489
2.10017 0 0 0 0.779515 0.0181134 0.00965273 1.44885 0.0189599 0.0997764 0.999803 0.0170081 0.0195713 1.58489 2.51189
3.32855 0 0 0 0.779157 0.0191812 0.0104682 1.35076 0.01807 0.0466162 1.03446 0.00392818 0.0214996 2.51189 3.98107
5.2754 0 0 0 0.774921 0.0181319 0.0183906 1.33574 0.0379449 0.038179 1.04274 0.00423503 0.0264627 3.98107 6.30957
8.36094 0 0 0 0.796914 0.00952101 0.0278916 1.3396 0.0555091 0.0337325 1.02571 0.00728405 0.0229868 6.30957 10
