#Scale: 0.298623
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3312.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 466.616 14.5482 43.2955 311.248 38.4203 27.2507 2494.99 -138.47 904.241 688.188 73.1581 148.028 0.1 0.158489
0.210017 244.378 14.7045 24.5408 168.84 19.3069 22.6961 1015.88 54.6716 272.602 372.312 31.5486 77.5717 0.158489 0.251189
0.332855 156.293 2.86234 11.8851 123.273 4.4642 14.1678 465.922 -1.24048 155.288 214.816 20.3986 28.5149 0.251189 0.398107
0.52754 96.6212 2.45731 4.3084 84.1435 2.53072 6.98689 170.849 53.1319 4.03107 122.763 6.90192 12.4493 0.398107 0.630957
0.836094 71.5773 -0.466095 3.9687 62.7644 1.66426 4.30182 158.03 4.30992 38.7107 86.838 -1.20354 9.86308 0.630957 1
1.32512 52.3079 0.529457 2.76248 46.8903 1.27268 3.63574 84.0933 9.00302 7.26269 63.6998 0.927303 5.78449 1 1.58489
2.10017 38.7755 0.770954 1.85999 34.163 1.98404 1.6581 76.2991 -2.70296 16.9196 47.4896 0.0277481 4.66651 1.58489 2.51189
3.32855 27.5517 -0.0975418 1.30491 24.616 0.51284 1.13488 49.7627 -0.467709 10.3065 33.2555 -0.131443 3.32949 2.51189 3.98107
5.2754 17.7138 -0.10903 0.901955 15.6003 0.467179 0.795574 29.2646 -0.42882 5.82554 22.2378 -0.358606 2.89509 3.98107 6.30957
8.36094 11.0447 0.196568 0.430247 9.53768 0.51109 0.241882 21.3728 -1.38228 6.42136 14.0735 0.317932 1.57593 6.30957 10
