#Scale: 0.721342
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1371.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 287.661 15.3542 13.783 171.95 4.06712 17.7584 680.02 77.147 17.1516 318.196 13.7953 20.3273 0.1 0.158489
0.210017 213.526 12.7325 7.6627 128.479 8.83768 8.44384 507.614 42.603 19.8734 234.627 9.7775 11.426 0.158489 0.251189
0.332855 158.599 7.07655 5.75537 97.9712 4.35599 7.70522 344.408 33.613 8.66528 179.253 5.67926 9.6355 0.251189 0.398107
0.52754 110.555 5.63256 2.82161 71.4001 4.15046 4.08308 232.682 18.1588 8.56696 123.392 4.7477 5.1412 0.398107 0.630957
0.836094 74.7003 3.16185 1.65252 51.628 2.19518 2.98546 140.061 11.8485 3.94934 83.8195 3.02168 2.9287 0.630957 1
1.32512 49.4044 1.67276 0.952602 36.5992 1.66476 1.4215 83.4312 5.20811 2.26949 54.9947 1.4402 1.6013 1 1.58489
2.10017 33.7404 0.686302 0.668152 26.6282 0.949833 0.722149 52.4257 1.2793 1.6707 36.8957 0.423588 0.937733 1.58489 2.51189
3.32855 23.4558 0.499065 0.38245 18.8012 0.557182 0.584253 35.5379 0.935448 1.17138 25.5552 0.494303 0.540586 2.51189 3.98107
5.2754 16.6211 0.247265 0.376352 13.4049 0.3838 0.32506 24.6712 0.275486 1.32669 18.1421 0.183899 0.594639 3.98107 6.30957
8.36094 10.9264 0.064558 0.32796 8.72521 0.176403 0.315422 16.7757 -0.0707226 0.990391 11.8873 0.0461521 0.391133 6.30957 10
