#Scale: 0.389747
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2538.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1145.86 283.965 129.903 470.304 7.85373 171.922 3228.49 230.901 901.974 688.249 327.861 -22.1652 0.1 0.158489
0.210017 593.376 194.997 35.586 46.647 230.207 -10.4836 1724.29 85.8964 292.668 453.181 119.384 67.4845 0.158489 0.251189
0.332855 313.565 75.4104 9.70886 163.194 42.31 28.0993 658.346 85.5983 114.117 261.004 67.1899 4.2153 0.251189 0.398107
0.52754 192.62 23.2856 20.4523 85.6351 21.0417 9.70654 345.652 51.7823 59.5373 193.52 5.57132 36.9178 0.398107 0.630957
0.836094 142.861 18.4712 4.7124 99.8396 8.49635 10.6927 222.342 28.1558 12.9498 135.775 13.6523 12.5331 0.630957 1
1.32512 79.2055 10.2705 3.50787 51.3372 10.4164 5.32576 104.087 19.6402 0.646309 85.6573 3.94699 8.75116 1 1.58489
2.10017 58.8977 7.0421 3.38932 40.5952 6.18847 6.3555 78.7484 15.6319 2.11931 61.6783 0.86549 5.9341 1.58489 2.51189
3.32855 37.7046 6.05639 -0.223248 26.777 6.01524 0.23498 51.4486 8.62149 4.28233 38.5797 5.32651 1.1927 2.51189 3.98107
5.2754 27.3007 2.37707 0.903496 21.0214 2.38616 2.61279 36.3559 2.87259 2.5064 27.3231 1.82085 1.36539 3.98107 6.30957
8.36094 17.519 1.53492 0.411404 13.8085 0.658011 1.95586 24.7063 3.12019 1.35798 16.77 1.29104 0.667551 6.30957 10
