#Scale: 0.536560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1843.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 292.84 14.1606 24.0526 173.738 11.3737 15.2207 811.446 65.4541 79.0355 376.294 17.8911 46.258 0.1 0.158489
0.210017 196.844 9.13109 13.1782 124.115 8.18913 11.1211 509.109 53.2887 41.4151 248.565 8.43839 23.6908 0.158489 0.251189
0.332855 131.527 5.51859 7.58508 90.3936 4.45433 8.65562 290.333 29.6108 15.0515 163.847 4.85411 13.5021 0.251189 0.398107
0.52754 89.3596 3.54901 3.67486 68.8281 1.47155 6.74692 174.982 15.8707 11.3886 104.397 5.59338 3.70728 0.398107 0.630957
0.836094 60.3685 1.90484 2.11989 48.166 1.42655 3.38966 112.596 6.95684 6.87173 69.0748 2.38462 2.46135 0.630957 1
1.32512 41.1927 1.53382 0.879284 33.963 0.990444 1.65265 67.813 7.03746 0.798683 47.0958 1.49986 1.53563 1 1.58489
2.10017 30.4548 0.628176 0.760824 25.3864 0.605078 1.01293 49.3669 1.57761 2.62565 34.5502 0.641682 1.12834 1.58489 2.51189
3.32855 21.5795 0.352627 0.484888 18.3879 0.448021 0.724928 33.0832 0.766541 1.93458 24.2283 0.300047 0.710669 2.51189 3.98107
5.2754 14.7265 0.349998 0.207656 12.766 0.408323 0.429873 21.1679 0.955545 0.58087 16.4612 0.424992 0.328684 3.98107 6.30957
8.36094 9.80747 0.18332 0.164828 8.64429 0.124852 0.440386 13.5087 0.85218 0.202058 10.8576 0.245526 0.192748 6.30957 10
