#Scale: 0.880810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1123.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 445.065 11.1411 17.9687 239.706 -5.77536 35.5694 801.682 60.848 40.3284 391.368 4.75281 34.5512 0.1 0.158489
0.210017 315.931 8.04147 12.9659 156.497 1.2338 16.8445 569.001 36.3729 37.4332 285.239 0.840393 25.4213 0.158489 0.251189
0.332855 214.711 9.60623 4.95657 109.34 3.90209 9.45795 381.403 34.1586 16.1533 194.686 3.19022 14.6268 0.251189 0.398107
0.52754 148.616 4.90822 3.51849 85.391 1.77264 6.67405 243.459 19.6345 7.69196 138.993 1.21408 9.13576 0.398107 0.630957
0.836094 97.5691 4.52339 0.803917 63.3625 0.730808 4.38625 147.761 11.755 1.61438 92.8808 2.68568 3.03826 0.630957 1
1.32512 63.4464 2.11828 0.231491 44.9731 0.847904 2.40755 89.0975 6.15849 0.642288 61.5869 1.25677 1.78625 1 1.58489
2.10017 41.8493 1.10897 0.320438 31.6751 0.541986 1.49711 54.6449 2.3851 0.748795 41.4406 0.870857 0.987907 1.58489 2.51189
3.32855 28.7031 0.953951 0.00374603 22.7363 0.556549 0.793793 36.417 2.21428 -0.00222015 28.3664 0.721924 0.407703 2.51189 3.98107
5.2754 19.7976 0.705713 -0.00134087 15.9585 0.189723 0.700405 24.2265 1.9308 -0.202028 19.828 0.53628 0.253126 3.98107 6.30957
8.36094 13.4335 0.410866 0.0814114 10.6613 0.175648 0.506651 16.9745 0.793892 0.156189 13.297 0.38276 0.168764 6.30957 10
