#Scale: 0.706154
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1401.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 284.917 14.167 14.4384 160.332 9.71355 10.8871 705.638 53.2212 47.5112 323.007 10.4813 25.7356 0.1 0.158489
0.210017 212.736 11.8819 8.32022 131.3 8.52647 9.70581 511.691 33.0851 34.5072 232.114 12.0707 10.3127 0.158489 0.251189
0.332855 152.074 9.1205 4.64018 94.5075 6.17563 6.12278 344.972 22.6594 21.3532 170.02 9.86061 6.42877 0.251189 0.398107
0.52754 108.247 5.01767 2.7103 72.2667 3.88982 4.00591 222.225 15.1667 10.7988 120.982 5.08981 4.78757 0.398107 0.630957
0.836094 73.1304 3.27735 1.40665 50.7056 2.90108 2.06794 136.902 10.0694 3.79083 82.7432 2.39229 3.04057 0.630957 1
1.32512 48.8638 1.79264 0.691936 37.646 1.29244 1.72707 78.6852 5.97232 0.596962 54.152 1.72757 1.14125 1 1.58489
2.10017 33.4325 0.934368 0.358742 27.2788 0.93606 0.602001 51.3204 1.53259 1.61585 35.9809 0.911339 0.584816 1.58489 2.51189
3.32855 23.097 0.67441 0.261055 18.9159 0.67816 0.542133 34.1696 1.27113 0.99802 25.0778 0.710539 0.377428 2.51189 3.98107
5.2754 16.2215 0.590298 0.109863 13.3582 0.587981 0.304182 23.3891 0.858416 0.66885 17.6737 0.672035 0.151318 3.98107 6.30957
8.36094 10.7908 0.272036 0.136394 8.84454 0.28217 0.244876 15.7916 0.551152 0.503701 11.7481 0.250975 0.168938 6.30957 10
