#Scale: 0.994717
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 994.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 355.158 14.8797 18.7934 183.352 10.9993 22.6306 753.597 77.2068 47.9619 338.563 16.8233 23.8412 0.1 0.158489
0.210017 283.185 10.6493 13.3228 147.943 8.50679 17.6336 576.911 75.4414 26.256 277.088 8.72266 21.0916 0.158489 0.251189
0.332855 216.468 7.80002 9.21255 117.628 4.53132 14.8385 430.984 51.8869 19.0161 212.064 8.3548 13.7243 0.251189 0.398107
0.52754 158.3 6.20204 6.65092 90.2753 4.45245 9.23003 300.589 32.9123 12.0065 157.141 5.46399 8.46156 0.398107 0.630957
0.836094 104.248 3.65328 3.74561 66.7684 2.65319 6.33288 181.168 19.8235 7.42204 104.125 3.22729 4.84718 0.630957 1
1.32512 65.5063 2.1292 2.01891 44.9554 2.17906 3.04636 103.245 9.3727 3.33105 66.992 1.89842 2.95975 1 1.58489
2.10017 41.8164 0.850143 0.94268 30.9999 1.12646 1.51291 60.4506 4.12845 2.10196 43.0282 0.804886 1.31418 1.58489 2.51189
3.32855 28.3275 0.607618 0.551323 22.4914 0.715883 0.962305 38.3436 1.62954 1.59247 28.9946 0.776512 0.471441 2.51189 3.98107
5.2754 19.6344 0.27231 0.444286 15.6582 0.409245 0.661858 26.3236 0.96534 1.00716 20.1361 0.330807 0.454668 3.98107 6.30957
8.36094 13.0702 0.185348 0.313074 10.5604 0.310216 0.441253 17.2557 0.573763 0.780888 13.3998 0.246266 0.319436 6.30957 10
