#Scale: 1.002310
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 987.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1011.84 103.141 21.2084 319.932 222.762 39.183 1266.76 224.742 75.2336 713.442 24.5063 151.912 0.1 0.158489
0.210017 662.232 28.4128 25.0085 185.736 130.574 7.64491 812.573 95.2406 69.9834 496.97 -0.790009 85.3632 0.158489 0.251189
0.332855 401.502 23.3839 7.49023 169.611 36.2743 25.3256 510.202 51.1057 44.9695 264.371 31.9806 26.1337 0.251189 0.398107
0.52754 241.859 9.14552 6.85727 116.861 25.9668 19.8766 286.15 34.7183 17.1669 190.765 -0.573654 34.4433 0.398107 0.630957
0.836094 148.924 5.22029 2.92798 95.7457 5.20459 23.7802 172.043 19.7873 8.75116 120.363 0.252686 14.3627 0.630957 1
1.32512 93.9164 2.11223 2.47302 50.5988 9.59283 5.36708 106.531 6.67928 5.81298 80.5725 0.76091 8.53458 1 1.58489
2.10017 56.9337 3.00525 0.604336 39.5714 4.45934 5.14009 61.5842 7.18793 0.840061 52.2326 -0.195385 4.39573 1.58489 2.51189
3.32855 41.5439 1.5584 0.509949 28.6209 2.97446 2.7142 45.7538 2.45982 1.41665 36.8504 1.67975 2.65796 2.51189 3.98107
5.2754 27.7042 1.40541 0 22.0289 0.979731 3.08331 30.0057 1.91515 0.796444 24.9205 2.23175 -0.115105 3.98107 6.30957
8.36094 18.4988 1.38471 -0.0551357 14.4323 1.10962 1.59329 20.0419 1.5197 0.263096 16.6736 1.51329 0.376427 6.30957 10
