#Scale: 0.774498
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1277.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 301.577 12.166 17.2612 169.98 8.14677 14.4128 703.921 53.6355 35.3759 326.93 9.62537 24.3867 0.1 0.158489
0.210017 231.963 8.09229 12.631 130.24 4.81444 9.55518 530.532 42.264 22.4595 254.747 4.36884 17.6581 0.158489 0.251189
0.332855 169.903 7.41571 5.96303 100.739 4.88251 7.22623 376.889 28.4987 16.6863 184.374 7.99034 7.32938 0.251189 0.398107
0.52754 119.604 5.52243 3.44939 75.7094 3.20924 4.53178 244.227 21.5668 6.57819 130.514 4.49631 5.67014 0.398107 0.630957
0.836094 81.4318 2.8964 2.29755 55.3974 2.21525 3.04749 150.921 10.192 5.1181 89.0367 2.44637 3.22929 0.630957 1
1.32512 52.887 1.33925 1.26606 39.4954 1.08853 1.73018 84.9315 5.39428 1.74938 57.7466 1.06585 1.88717 1 1.58489
2.10017 35.2905 0.468262 0.909992 27.6739 0.367756 1.14414 53.0018 1.66538 1.53473 38.1863 0.356659 1.06403 1.58489 2.51189
3.32855 25 0.215847 0.606319 20.1724 0.303553 0.742104 36.055 1.07225 0.988831 26.8791 0.124401 0.801849 2.51189 3.98107
5.2754 17.3497 0.265932 0.334219 14.0044 0.250191 0.538952 25.1458 0.697424 0.820168 18.6171 0.328245 0.398247 3.98107 6.30957
8.36094 11.5012 0.166613 0.283806 9.16345 0.191917 0.3636 16.9729 0.406881 0.568331 12.3808 0.172105 0.357614 6.30957 10
