#Scale: 0.632748
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1563.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 275.32 17.1959 14.3634 167.717 12.5096 9.45871 691.846 81.0754 28.9496 323.369 12.0409 29.8332 0.1 0.158489
0.210017 203.703 11.1228 9.60515 127.329 4.16121 13.325 503.508 48.9907 18.6828 236.963 12.4594 12.7163 0.158489 0.251189
0.332855 144.491 6.70123 5.99492 95.0886 3.53597 8.91145 321.25 28.8992 15.5408 169.489 8.18178 8.33391 0.251189 0.398107
0.52754 99.6859 4.99287 2.8275 68.0889 3.80283 4.44331 214.017 12.3486 11.8509 115.415 5.31817 4.57002 0.398107 0.630957
0.836094 65.5475 3.41181 1.28249 48.4529 3.05579 2.15277 122.98 8.79898 4.13744 74.9545 3.10989 2.44712 0.630957 1
1.32512 43.516 1.63876 0.581051 34.3795 1.89494 1.33793 74.3275 2.19407 3.71658 48.5202 1.73723 1.02345 1 1.58489
2.10017 31.1396 1.27028 0.191338 25.4173 1.49302 0.522831 48.7207 1.84521 1.79756 34.622 1.06374 0.64241 1.58489 2.51189
3.32855 21.7751 0.850853 0.163437 17.9274 0.949362 0.517656 33.7398 1.23027 1.11356 24.0877 0.749836 0.344873 2.51189 3.98107
5.2754 15.6171 0.481758 0.219262 12.7819 0.733805 0.313472 23.4513 0.68297 0.880331 17.5204 0.243927 0.45435 3.98107 6.30957
8.36094 10.1207 0.33714 0.0750761 8.46084 0.318744 0.225324 14.9828 0.621027 0.571101 11.179 0.349848 0.131375 6.30957 10
