#Scale: 0.283435
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3490.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 535.6 37.2958 42.5941 404.196 17.206 70.3679 2466.16 313.542 596.723 739.969 165.554 111.604 0.1 0.158489
0.210017 251.952 13.2646 19.8314 174.068 20.4095 15.4026 1069.99 46.6243 372.51 401.732 39.6509 84.7676 0.158489 0.251189
0.332855 154.153 6.97884 6.94032 125.007 7.46541 14.4451 448.004 19.8903 127.015 211.282 23.6438 22.6514 0.251189 0.398107
0.52754 100.362 4.81654 1.55289 90.843 4.76328 4.42888 218.509 36.9649 51.3818 117.073 10.6041 3.03336 0.398107 0.630957
0.836094 71.9679 1.8243 1.87496 67.4899 1.7877 3.80689 123.913 17.7335 21.7289 80.1483 6.21829 4.27116 0.630957 1
1.32512 53.9458 3.13311 0.15942 50.8583 2.9582 1.3911 95.4066 19.269 12.513 59.0905 5.18942 0.778069 1 1.58489
2.10017 38.5746 1.57149 1.20356 33.5509 2.10218 1.167 64.2682 7.92801 5.72697 50.6135 1.45516 5.34541 1.58489 2.51189
3.32855 24.9786 1.1567 0.460426 21.8934 1.84436 0.641083 42.9265 3.46918 5.99773 32.1816 0.876343 3.05343 2.51189 3.98107
5.2754 16.7219 0.983427 0.0161343 14.2966 1.59392 0.016036 34.258 -0.126991 6.39208 22.0833 0.553535 2.07278 3.98107 6.30957
8.36094 10.7182 0.523155 0.132885 8.76828 1.07156 0.0215149 22.5643 -0.30769 6.71467 15.2265 0.548171 1.89449 6.30957 10
