#Scale: 0.212560
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4654.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3168.51 257.993 645.053 2294.3 289.437 611.461 5288.44 6857.02 5448.44 6066.79 477.739 2568.18 0.1 0.158489
0.210017 587.495 501.891 -66.041 417.362 383.166 -4.05225 4178.13 3273.83 1997.19 924.532 739.482 123.859 0.158489 0.251189
0.332855 326.954 129.098 42.3227 282.023 111.265 61.9005 -160 1638.77 0 518.48 210.827 168.546 0.251189 0.398107
0.52754 346.19 31.3931 73.5789 265.853 51.8191 49.0283 1215.09 0 1006.29 564.38 -8.96667 227.941 0.398107 0.630957
0.836094 150.852 21.1373 20.759 117.421 30.0117 18.7338 798.011 -32.1871 488.224 221.249 49.4482 69.9869 0.630957 1
1.32512 153.222 13.6103 12.4738 114.993 28.2383 0.0872803 412.086 -7.89349 228.86 268.092 -7.867 80.0436 1 1.58489
2.10017 76.4802 24.1354 -4.87191 68.28 15.4282 1.98453 273.813 -1.96719 152.361 90.9916 57.4544 -19.0387 1.58489 2.51189
3.32855 48.9845 9.29655 -0.108948 39.7944 9.99799 2.84666 142.232 25.2167 44.7801 74.3839 20.0376 10.7249 2.51189 3.98107
5.2754 30.5751 5.38449 0.461475 25.475 7.7795 -1.60548 25.6376 26.8601 17.1004 48.7196 1.24547 12.4836 3.98107 6.30957
8.36094 19.1579 2.87554 1.22112 17.3956 2.01155 2.58597 24.7592 10.5576 14.2159 24.9058 9.67269 1.47567 6.30957 10
