#Scale: 0.587185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1684.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 414.632 23.5058 15.4011 179.877 19.0743 3.88757 899.823 36.2002 75.0132 367.316 18.7183 34.2639 0.1 0.158489
0.210017 266.132 16.3381 6.12244 126.524 13.3212 6.64767 534.792 22.4068 33.7951 245.945 15.3255 16.7133 0.158489 0.251189
0.332855 174.04 9.46217 5.64328 95.8357 8.05867 6.59431 325.065 14.9676 18.3658 162.52 8.24597 11.8036 0.251189 0.398107
0.52754 110.319 7.02026 1.47306 68.443 6.40721 4.07294 181.476 9.51222 6.19562 108.034 6.11048 4.56308 0.398107 0.630957
0.836094 70.3338 3.37253 1.50479 46.5891 3.28619 2.25727 108.473 3.31363 4.62614 69.9217 3.16019 2.67429 0.630957 1
1.32512 48.7134 2.56093 0.415356 35.2537 3.29677 0.560978 72.6563 0.488487 3.7289 47.5506 2.69838 0.975712 1 1.58489
2.10017 35.6001 1.22285 0.480194 26.1972 1.79852 0.728168 50.7518 0.140553 2.06511 35.4176 0.955448 0.878315 1.58489 2.51189
3.32855 25.4636 0.664145 0.420547 19.3182 1.02628 0.55582 34.7319 0.28569 1.39538 25.598 0.468287 0.766075 2.51189 3.98107
5.2754 17.3031 0.44183 0.270676 13.2269 0.388337 0.594205 23.0393 0.107426 0.790037 17.5567 0.480762 0.353708 3.98107 6.30957
8.36094 11.367 0.248685 0.211761 8.70007 0.365473 0.27493 15.1586 0 0.599485 11.5175 0.194661 0.321685 6.30957 10
