#Scale: 0.820060
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1206.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 311.213 7.29272 21.4869 175.637 3.02898 19.7116 734.351 50.9371 49.716 316.714 9.37213 21.043 0.1 0.158489
0.210017 246.518 4.7023 14.5087 138.553 3.97673 13.1637 547.411 43.0807 26.4432 260.875 1.50943 20.1677 0.158489 0.251189
0.332855 183.943 3.85196 10.0832 109.428 2.90729 10.4028 395.17 28.5581 20.7522 192.868 2.45055 12.057 0.251189 0.398107
0.52754 130.136 3.68289 5.33189 81.6643 0.510025 7.76462 257.432 21.9988 9.38985 138.738 3.69524 6.07849 0.398107 0.630957
0.836094 88.9502 1.93214 3.57558 59.9933 0.579617 4.71898 161.756 11.4009 5.20616 94.9852 1.65079 4.03001 0.630957 1
1.32512 56.3085 0.983154 1.65738 42.2187 0.689121 2.35458 89.5449 6.13106 2.31435 59.8505 0.607845 2.11155 1 1.58489
2.10017 37.0323 0.568054 0.944294 29.1867 0.501923 1.28901 53.5811 3.06497 0.796574 39.5461 0.355713 1.27552 1.58489 2.51189
3.32855 25.8262 0.343081 0.566544 20.8228 0.46978 0.601063 37.1141 0.748684 1.72441 27.2263 0.382229 0.592997 2.51189 3.98107
5.2754 17.5628 0.240681 0.365828 14.3965 0.228826 0.468987 24.4144 0.732506 0.698618 18.5297 0.240082 0.345234 3.98107 6.30957
8.36094 11.6872 0.124744 0.330907 9.58743 0.0835171 0.367177 16.0818 0.537485 0.407462 12.3694 0.121755 0.366337 6.30957 10
