#Scale: 0.895998
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1104.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1056.89 127.603 10.2959 359.226 128.249 33.5148 1539.71 189.003 29.1478 670.004 35.6041 63.809 0.1 0.158489
0.210017 617.205 62.7656 -2.1239 187.645 120.479 -5.23625 882.316 66.9607 25.421 415.117 46.5649 22.2918 0.158489 0.251189
0.332855 407.589 19.6604 6.41284 154.205 44.0939 4.14049 559.434 28.8429 18.7739 293.476 12.259 27.455 0.251189 0.398107
0.52754 248.822 10.7559 5.13651 145.769 1.66154 35.1406 330.373 18.915 9.6478 180.182 11.1207 15.3814 0.398107 0.630957
0.836094 146.438 8.7307 0.679123 80.4933 5.74905 11.6255 183.282 11.8105 2.77307 119.743 7.76109 3.64685 0.630957 1
1.32512 88.7534 4.95893 0.586899 58.7042 5.65527 6.4626 111.408 4.52826 3.20183 70.0022 7.02367 0.827759 1 1.58489
2.10017 54.8742 2.93655 0.301914 41.2267 3.73235 3.31624 60.0782 5.51973 -0.635761 52.0682 0.629906 3.242 1.58489 2.51189
3.32855 40.0014 1.66367 0.226772 28.7474 1.87112 2.93463 45.3414 2.19147 0.640697 36.5098 1.71632 1.05984 2.51189 3.98107
5.2754 27.4262 1.13592 0.0348377 17.604 2.98004 0.0383205 31.3232 1.0267 0.657207 25.2364 1.40085 0.550528 3.98107 6.30957
8.36094 18.3992 1.0528 0.361647 12.9003 0.916647 1.46548 21.4898 0.99453 0.52879 16.1527 1.058 0.48862 6.30957 10
