#Scale: 0.612498
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1615.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 973.775 156.373 20.6718 260.595 58.351 116.943 1553.54 154.75 97.8003 631.303 57.2042 69.5673 0.1 0.158489
0.210017 577.523 103.787 8.14465 158.937 100.906 29.9292 980.071 57.4205 79.6529 319.008 70.3217 6.38315 0.158489 0.251189
0.332855 329.355 59.4853 0.189514 84.4191 65.3472 5.99276 558.938 29.3906 34.9252 183.597 45.5387 10.4431 0.251189 0.398107
0.52754 184.59 24.6752 2.20927 107.905 5.72238 29.5948 282.651 7.74112 22.5436 114.774 35.4564 0 0.398107 0.630957
0.836094 110.831 11.2597 1.24141 48.2786 25.4184 1.93966 149.772 8.95784 6.99203 91.7933 4.86296 7.86428 0.630957 1
1.32512 70.9417 8.07893 1.31249 44.0885 1.94897 8.67962 95.6524 3.84426 2.6474 55.3861 9.94107 3.95984 1 1.58489
2.10017 50.2185 5.05149 0.0958328 34.9899 6.10584 0.840321 64.4515 1.51218 2.93869 41.1942 6.78805 0.708099 1.58489 2.51189
3.32855 37.9304 3.12189 0.361816 26.187 4.66731 2.62801 44.9672 1.73881 1.33223 34.6093 2.7926 1.04416 2.51189 3.98107
5.2754 24.5232 3.02111 -0.135588 12.6026 4.63578 -0.0984631 30.2178 2.08364 -0.0881538 22.4896 1.87401 1.02312 3.98107 6.30957
8.36094 15.1315 2.38681 -0.180838 8.69564 4.02452 0.58185 19.1553 1.28286 0.220104 13.1567 2.20033 0.0486946 6.30957 10
