#Scale: 0.658060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1503.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1038.06 108.335 44.1077 348.415 33.0106 109.438 1785.4 52.7266 220.744 526.905 98.0732 33.5226 0.1 0.158489
0.210017 549.706 78.8373 2.08374 208.664 51.1756 32.8492 880.965 68.0014 65.6678 332.619 63.4225 17.0277 0.158489 0.251189
0.332855 315.227 55.1784 -6.23846 101.88 39.5022 20.4624 507.209 32.0754 21.8954 193.625 41.1405 3.17258 0.251189 0.398107
0.52754 189.599 26.9529 0.0696869 71.4257 18.1638 15.1369 295.68 23.7242 12.6658 122.484 16.9046 8.32595 0.398107 0.630957
0.836094 117.633 13.5165 0.794426 73.9793 -0.390244 18.5987 162.951 12.433 6.84337 87.1278 11.3215 2.10825 0.630957 1
1.32512 74.9845 8.42705 1.49631 26.8424 14.3316 0.456579 100.563 2.31343 4.91861 64.0724 5.88904 5.45876 1 1.58489
2.10017 53.313 3.36721 1.60144 27.1872 9.2679 -0.456659 68.0651 1.83591 3.42561 46.5801 0.68927 3.05952 1.58489 2.51189
3.32855 38.0828 2.51638 0.383549 22.035 4.10539 -0.0722446 47.6057 1.33378 3.06693 33.5172 2.32811 0.628193 2.51189 3.98107
5.2754 25.634 3.01717 0 17.3442 1.22095 2.26481 31.3625 2.08381 0.299732 22.5216 3.06203 0.0318604 3.98107 6.30957
8.36094 16.3192 1.80257 0.089426 9.41609 1.84763 0.643181 20.5149 1.12675 0.515455 14.2627 1.38366 0.410763 6.30957 10
