#Scale: 0.556810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1776.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 416.609 22.0735 15.5204 211.49 15.2732 18.1945 835.838 60.2369 57.8923 385.484 10.5721 36.5251 0.1 0.158489
0.210017 256.279 18.6892 3.1201 123.666 10.951 8.34324 539.088 22.5171 40.3704 231.579 21.9147 9.78215 0.158489 0.251189
0.332855 169.08 7.59039 4.98267 93.2699 7.69794 5.65452 311.812 13.8484 20.2736 162.323 5.94203 11.2481 0.251189 0.398107
0.52754 106.541 5.11985 2.22105 66.2658 3.85736 4.4253 179.69 6.01338 9.90103 103.994 4.45378 4.59294 0.398107 0.630957
0.836094 68.5279 3.23366 1.38223 47.0587 4.41284 1.4586 101.34 4.14056 3.69949 69.5733 1.85862 2.86282 0.630957 1
1.32512 46.7214 2.65123 0.463894 34.3837 2.6373 1.10118 67.2662 1.44205 2.03149 46.6655 2.2153 1.06048 1 1.58489
2.10017 34.2671 1.39651 0.2304 25.6179 1.49979 0.795521 49.6088 0.0478134 2.63562 33.8628 1.77167 0.552391 1.58489 2.51189
3.32855 24.5985 0.907093 0.141981 19.1402 1.02084 0.495129 33.3008 0.765549 0.980179 24.7243 0.869638 0.416529 2.51189 3.98107
5.2754 17.0855 0.522629 0.144995 13.3839 0.570133 0.450765 22.091 0.76902 0.25589 17.5191 0.396614 0.416241 3.98107 6.30957
8.36094 10.6371 0.484812 0.0272398 8.40468 0.495621 0.233317 13.9112 0.466341 0.291725 10.7994 0.403927 0.115248 6.30957 10
