#Scale: 0.789685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1252.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 396.579 26.2948 4.86746 200.634 13.6996 13.1346 766.976 71.8573 47.263 356.358 15.9054 16.6913 0.1 0.158489
0.210017 281.777 14.2204 5.61746 151.002 0 12.8716 535.669 58.3439 21.1936 252.112 5.07719 19.849 0.158489 0.251189
0.332855 200.13 12.0321 2.15106 113.43 1.58995 10.8102 358.098 38.3735 10.3034 184.832 6.10831 6.80986 0.251189 0.398107
0.52754 132.851 6.99997 0.952042 79.7856 2.64168 5.09769 224.669 20.452 7.05927 125.541 3.22557 5.13592 0.398107 0.630957
0.836094 90.464 3.60836 0.890465 57.788 1.49724 3.55512 139.664 13.3031 1.84743 89.0601 1.19044 4.4209 0.630957 1
1.32512 59.1254 1.22034 1.06894 42.9634 0.329391 2.79897 83.6061 4.37653 2.39264 58.3695 0.623844 2.13495 1 1.58489
2.10017 40.1178 0.625931 0.542198 31.1489 0.118393 1.89325 52.5354 2.9524 1.53504 40.1909 0.34803 1.01688 1.58489 2.51189
3.32855 28.1037 0.623108 0.302561 22.7464 -0.0116138 1.12708 35.9141 1.71589 0.887356 27.9817 0.477003 0.46034 2.51189 3.98107
5.2754 19.3039 0.405283 0.208076 15.275 0.43819 0.452902 23.8486 1.08704 0.429417 19.7728 0.133492 0.589226 3.98107 6.30957
8.36094 12.9381 0.32088 0.124703 10.5966 -0.0126047 0.676629 16.0337 1.09618 0.113562 13.019 0.234342 0.232085 6.30957 10
