#Scale: 0.475810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2079.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 303.337 15.0482 30.1715 174.611 13.0679 16.6162 957.026 53.7638 120.964 405.108 30.776 59.5325 0.1 0.158489
0.210017 193.247 13.3282 10.3103 122.638 11.9772 7.2446 584.096 48.3798 80.088 243.993 17.5965 17.8141 0.158489 0.251189
0.332855 128.287 4.82581 8.40665 89.1651 5.43645 8.43194 311.764 30.197 32.8238 161.606 5.40076 14.8095 0.251189 0.398107
0.52754 82.0405 5.0994 1.9417 64.2911 4.64795 3.07645 172.361 12.1985 16.2414 96.0438 7.33012 1.94277 0.398107 0.630957
0.836094 55.9863 2.17403 1.35851 45.6665 2.09362 1.7864 98.5185 8.44682 4.77607 65.698 2.35435 2.7687 0.630957 1
1.32512 41.545 0.557541 1.36287 34.3379 1.09008 1.30279 70.5624 2.05106 5.2245 48.4353 0.534939 2.29061 1 1.58489
2.10017 29.9285 0.316868 0.87381 24.954 0.661295 0.807859 48.8499 2.57101 2.52412 34.8585 0.22765 1.96174 1.58489 2.51189
3.32855 21.3961 0.218246 0.620312 18.2396 0.238005 0.874544 33.5547 1.50331 1.42176 24.5005 0.304953 0.994625 2.51189 3.98107
5.2754 14.6041 0.233872 0.346514 12.7098 0.249095 0.47543 22.1937 0.547686 0.898745 16.421 0.34536 0.479054 3.98107 6.30957
8.36094 9.60483 0.163217 0.285756 8.44847 0.165089 0.324345 14.0559 0.335604 0.870488 10.7426 0.245734 0.238806 6.30957 10
