#Scale: 0.354310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2792.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 696.788 35.4006 77.6072 348.897 41.5475 27.5894 2293.4 57.6226 501.353 785.292 36.0605 156.073 0.1 0.158489
0.210017 367.144 29.1529 26.0328 177.66 38.5843 -8.54475 1161.75 18.0696 268.583 430.9 43.1566 72.6368 0.158489 0.251189
0.332855 201.809 11.107 16.8444 111.937 10.706 6.18172 571.183 43.0098 104.971 233.603 14.7763 38.1819 0.251189 0.398107
0.52754 119.043 4.57953 5.64713 83.2059 10.1615 1.09442 277.475 3.74103 53.0113 129.412 2.77995 13.0763 0.398107 0.630957
0.836094 84.937 1.43012 5.28167 67.2712 0.20504 6.98034 133.898 13.927 9.93042 96.0883 3.01381 8.71897 0.630957 1
1.32512 62.5129 1.20273 3.65941 47.3184 2.66261 1.48646 116.207 -2.25196 19.4204 69.7032 1.15485 6.51011 1 1.58489
2.10017 43.8261 2.17006 1.12679 34.8022 2.6623 0.310642 72.9519 1.34459 7.96374 48.6693 2.22368 2.91907 1.58489 2.51189
3.32855 30.6767 1.0815 0.717953 25.4007 0.72583 1.1184 47.0665 2.11439 3.23504 33.6407 1.43824 1.24632 2.51189 3.98107
5.2754 20.8607 0.802402 0.569651 16.0809 1.2499 0.49544 33.4398 1.85476 2.39683 24.0163 0.340336 1.82644 3.98107 6.30957
8.36094 12.7573 0.525503 0.429956 10.0043 0.617448 0.305204 20.9309 0.524137 2.45714 14.3824 0.597415 0.792814 6.30957 10
