#Scale: 0.880810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1123.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 329.072 9.047 19.1719 173.838 13.2104 11.712 739.234 55.928 46.9998 334.939 7.10663 25.5352 0.1 0.158489
0.210017 258.811 7.62088 13.4472 144.399 3.94118 17.1296 568.473 42.1972 33.4808 260.925 11.9369 12.962 0.158489 0.251189
0.332855 194.732 6.95486 7.8094 110.829 3.71885 10.9614 409.622 35.7852 19.9548 199.947 8.43134 9.30852 0.251189 0.398107
0.52754 138.764 4.58592 5.4977 84.4971 2.49278 7.38061 270.853 21.0642 9.7504 144.21 4.94232 6.12474 0.398107 0.630957
0.836094 93.3232 3.00451 3.23043 61.1659 2.269 4.27715 168.375 11.2549 8.15482 97.5183 3.98991 2.81818 0.630957 1
1.32512 59.0639 1.35758 1.75428 41.9544 1.75221 1.83601 94.9011 5.65672 3.08141 62.5264 1.13824 2.24301 1 1.58489
2.10017 38.6018 0.510765 0.993439 29.8162 0.546576 1.30477 56.7971 3.02561 1.69349 40.4419 0.60577 1.06993 1.58489 2.51189
3.32855 26.7712 0.374834 0.701788 21.6353 0.37005 0.943634 37.208 1.62357 0.875687 27.907 0.414097 0.745136 2.51189 3.98107
5.2754 18.387 0.275494 0.426188 14.6483 0.377199 0.505703 25.3924 0.963333 0.70118 19.3917 0.198315 0.495676 3.98107 6.30957
8.36094 12.289 0.0792446 0.423231 9.96974 0.119843 0.50744 16.6221 0.639538 0.579407 12.916 0.0800228 0.464477 6.30957 10
