#Scale: 0.627685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1576.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 947.019 159.286 -3.07947 139.712 153.441 34.6152 1706.67 105.792 132.179 479.09 93.8861 29.8516 0.1 0.158489
0.210017 573.894 116.78 -2.74109 130.837 39.6032 27.7216 961.476 62.2467 71.6874 343.723 114.894 10.235 0.158489 0.251189
0.332855 334.928 45.1799 -5.23236 142.82 17.8929 25.4306 539.601 33.1841 32.9224 201.863 43.133 1.22223 0.251189 0.398107
0.52754 202.049 17.3701 3.45309 85.2463 20.7008 8.49441 305.924 6.17395 20.6329 139.828 15.9732 11.7968 0.398107 0.630957
0.836094 119.553 8.90952 2.60118 45.1497 8.66594 14.1929 166.509 9.77711 6.46484 97.3695 1.93439 10.9628 0.630957 1
1.32512 69.5943 9.95683 -0.181412 33.127 8.87189 2.81154 95.092 7.11314 2.13595 56.4661 5.83791 4.49186 1 1.58489
2.10017 52.3828 6.255 -0.0688019 35.3825 1.74697 4.46979 66.0569 6.0502 0.379959 44.6389 3.6238 2.49657 1.58489 2.51189
3.32855 37.2641 3.45469 -0.165672 23.2803 3.69867 1.66623 47.9468 1.06843 1.83562 31.4077 3.83467 0.406528 2.51189 3.98107
5.2754 26.6085 0.814219 0.645763 14.9168 0.86252 3.04086 33.472 1.19238 0.821762 23.5907 0.012331 2.49047 3.98107 6.30957
8.36094 15.834 1.4885 -0.0273247 8.06748 1.64801 0.951981 20.0049 1.85838 0.0377579 14.182 0.268926 0.794142 6.30957 10
