#Scale: 0.182185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5430.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1225.66 2185.1 -358.114 1562.38 1291.2 879.496 -160 25540.8 0 -160 7942.2 0 0.1 0.158489
0.210017 1311.05 765.111 466.048 754.256 1098.2 67.3917 17294.8 -556.303 17454.8 2822.48 1774.89 2246.57 0.158489 0.251189
0.332855 572.042 258.33 80.9288 385.958 334.552 9.12637 6788.9 2976.4 6948.9 1027.35 551.384 633.975 0.251189 0.398107
0.52754 160.574 110.803 76.2158 57.3497 109.825 87.8087 5372.81 -176.336 5532.81 312.691 442.71 152.928 0.398107 0.630957
0.836094 420.104 22.3063 125.565 388.014 58.3446 105.23 2042.65 -231.692 2202.65 467.273 36.7089 228.198 0.630957 1
1.32512 209.51 37.3187 30.9216 172.993 46.8505 32.6938 1155.34 114.638 1315.34 314.471 68.7353 118.883 1 1.58489
2.10017 106.627 26.4895 22.2091 105.134 27.3627 26.5855 189.097 107.382 349.097 108.423 61.9625 31.6781 1.58489 2.51189
3.32855 58.1486 22.1156 7.78341 50.6487 15.1153 13.1394 -21.022 165.742 28.7214 95.2796 57.4616 19.1025 2.51189 3.98107
5.2754 24.476 15.8965 0.261141 23.4793 18.5856 -0.202267 5.98441 143.442 53.1957 29.8644 23.9516 13.3507 3.98107 6.30957
8.36094 13.2192 7.14255 2.6198 17.2391 4.4348 7.44707 -16.8276 60.4015 19.8929 -2.55455 28.3987 -10.5014 6.30957 10
