#Scale: 0.690967
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1431.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 394.12 31.3712 1.34265 185.858 20.0628 3.66879 823.185 49.9318 45.8625 345.618 13.2517 23.3586 0.1 0.158489
0.210017 270.095 14.5895 7.90076 134.765 7.07594 9.7534 522.791 31.8688 33.1656 249.268 6.50873 23.2264 0.158489 0.251189
0.332855 173.615 14.0591 -0.3414 94.6287 8.30617 4.82024 327.345 30.1834 11.0043 158.903 8.94498 9.7204 0.251189 0.398107
0.52754 120.196 6.74295 1.57701 73.4345 4.5248 4.69228 203.268 14.1519 8.62663 114.738 3.92055 5.88622 0.398107 0.630957
0.836094 80.1499 3.45638 1.33048 54.0383 2.02471 2.93481 120.406 7.23436 2.22019 79.6121 1.30303 3.98788 0.630957 1
1.32512 53.3312 2.19126 0.292709 38.9537 1.32378 1.6281 75.1666 3.65199 1.40144 53.1702 1.35876 1.43408 1 1.58489
2.10017 36.9429 1.09855 0.177708 27.9005 1.06866 0.868877 49.558 1.67022 1.00157 37.2992 0.663036 0.949352 1.58489 2.51189
3.32855 26.3998 0.829693 0.0564499 20.9805 0.629234 0.614708 34.4184 1.00911 0.819595 26.4259 0.697538 0.293911 2.51189 3.98107
5.2754 18.2102 0.472481 0.0432129 14.3157 0.532693 0.337339 23.5481 0.530645 0.755867 18.4028 0.388895 0.199495 3.98107 6.30957
8.36094 11.8728 0.31461 0.0528879 9.58501 0.303411 0.36301 15.0609 0.49894 0.134389 11.9645 0.263888 0.205117 6.30957 10
