#Scale: 0.298623
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3312.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1970.26 499.234 402.884 1164.56 353.702 353.236 9751.74 750.804 4778.06 1650.23 570.841 354.368 0.1 0.158489
0.210017 996.463 140.117 176.585 559.066 144.552 173.612 3068.49 829.602 874.594 1215.81 15.4901 364.376 0.158489 0.251189
0.332855 433.4 108.358 51.0297 221.687 151.661 6.34846 1839.33 -179.239 1004.33 465.967 119.651 68.6981 0.251189 0.398107
0.52754 214.72 7.38213 36.3529 117.313 33.9986 22.2489 664.375 -98.3845 367.411 265.72 15.3788 64.5578 0.398107 0.630957
0.836094 149.708 35.291 6.9398 107.683 30.8634 13.8429 371.894 68.7662 101.964 166.563 47.1289 22.1535 0.630957 1
1.32512 110.479 28.8336 6.88627 74.8077 37.7217 -0.599503 236.469 33.5387 80.5826 136.219 18.9513 18.125 1 1.58489
2.10017 61.7839 12.8921 7.85987 42.7767 17.5465 6.21785 110.834 46.8135 9.23405 78.802 1.81494 23.7528 1.58489 2.51189
3.32855 31.5248 15.825 -0.563797 21.3969 11.2568 -0.378923 47.0737 27.7498 0.268211 42.5265 12.0047 3.86717 2.51189 3.98107
5.2754 27.4415 3.13307 1.80412 24.1284 2.65001 3.90519 55.4747 3.1496 15.3206 26.8496 6.18634 0.963615 3.98107 6.30957
8.36094 15.5121 2.19181 2.07313 8.68575 3.90197 1.42662 29.1052 6.41502 4.01667 22.3588 -1.42884 5.83156 6.30957 10
