#Scale: 0.918779
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1076.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 333.624 10.5361 18.2263 175.003 9.01402 19.12 741.189 63.4798 51.4008 331.273 14.4945 18.3566 0.1 0.158489
0.210017 266.483 8.35532 13.4641 142.78 4.56966 16.2277 571.177 53.4166 35.9066 268.792 11.9933 15.4132 0.158489 0.251189
0.332855 203.783 6.8269 10.0323 115.101 3.247 12.5873 420.035 45.0489 21.3091 206.123 7.3793 11.6515 0.251189 0.398107
0.52754 147.311 4.72289 6.10461 88.7266 2.63116 8.34293 282.6 26.6956 13.0916 151.241 4.61057 7.34259 0.398107 0.630957
0.836094 98.3839 2.82943 3.49863 64.2781 1.7258 4.73041 173.624 14.7005 6.21123 101.78 2.9502 4.34186 0.630957 1
1.32512 61.6265 1.52156 1.84427 43.922 1.25755 2.36074 98.4549 6.89374 3.58848 64.0911 1.40366 1.99449 1 1.58489
2.10017 40.3451 0.482632 1.15824 30.9941 0.119017 1.70782 58.4951 3.96775 1.35065 42.0566 0.579529 1.26434 1.58489 2.51189
3.32855 27.7137 0.271656 0.648438 22.0674 0.299566 0.895433 38.1468 1.31933 1.00823 28.9129 0.31732 0.72648 2.51189 3.98107
5.2754 19.0533 0.111925 0.541773 15.1242 0.199643 0.711714 26.5527 0.668554 1.11864 19.8123 0.119389 0.576454 3.98107 6.30957
8.36094 12.5996 0.0677309 0.417708 10.2734 0.00492668 0.612788 16.9221 0.574551 0.571352 13.086 0.101607 0.426123 6.30957 10
