#Scale: 0.237873
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4159.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 712.665 18.8508 94.5853 586.849 5.26141 103.941 2899.15 1230.81 1073.85 1026.64 164.624 285.493 0.1 0.158489
0.210017 340.044 18.9135 40.6186 251.754 36.2065 30.7908 1768.29 227.062 727.871 567.579 48.2954 195.062 0.158489 0.251189
0.332855 179.694 4.69434 17.6191 152.908 5.49846 23.7693 648.071 79.5921 242.337 246.34 41.0061 41.6084 0.251189 0.398107
0.52754 124.292 8.30544 3.14334 118.13 8.84144 4.91359 129.529 133.393 -8.59915 146.592 10.9996 19.308 0.398107 0.630957
0.836094 85.8013 9.67805 3.40564 81.8085 7.59296 5.269 208.203 21.2966 68.1152 92.163 22.7777 1.40372 0.630957 1
1.32512 66.5642 2.57472 3.9163 60.7091 3.24118 4.52511 138.267 -8.05962 53.8285 83.2176 6.00726 10.434 1 1.58489
2.10017 45.3813 2.21856 1.3244 41.0372 3.35663 0.809246 97.275 2.65012 27.045 57.8255 1.69306 8.63563 1.58489 2.51189
3.32855 29.4183 0.823109 1.49804 26.4382 1.56033 1.30013 62.8256 -3.4343 23.5466 38.1045 2.33805 5.40788 2.51189 3.98107
5.2754 20.151 0.337671 1.06752 17.047 0.969769 1.10114 52.1604 -3.64826 21.008 29.3875 1.79257 4.96739 3.98107 6.30957
8.36094 12.1825 0.475871 0.532215 9.00026 1.39758 0.489993 41.199 -1.90824 17.713 21.9098 2.83875 5.86343 6.30957 10
