#Scale: 0.247998
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3989.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3490.5 629.489 1154.09 3221.29 469.43 1561.66 -160 13289.9 0 4486.05 1339.07 2779.08 0.1 0.158489
0.210017 1874.61 499.766 370.401 1186.12 612.231 354.981 3670.36 3948.9 1373.3 3076.85 353.299 1444.46 0.158489 0.251189
0.332855 649.992 -3.36072 290.165 286.582 172.886 119.19 8989.35 -3521.38 7061.85 392.262 345.249 315.232 0.251189 0.398107
0.52754 139.43 124.324 -5.80898 195.575 112.617 47.641 -160 631.823 0 59.8595 254.03 29.9048 0.398107 0.630957
0.836094 151.768 42.2672 39.4777 94.8027 62.2431 32.8779 -160 423.106 0 306.814 -1.89078 160.18 0.630957 1
1.32512 216.002 27.3214 17.4301 178.129 49.398 1.54871 321.071 129.95 168.663 281.375 9.14374 80.6286 1 1.58489
2.10017 101.592 17.5979 19.5348 86.7881 30.4805 17.5856 12.366 157.064 17.1774 142.876 6.16165 47.0079 1.58489 2.51189
3.32855 67.9548 12.0621 5.68442 61.0583 23.9658 -0.217751 114.481 42.8097 46.9316 76.5523 0.675087 29.3565 2.51189 3.98107
5.2754 41.079 3.34737 6.66628 36.4553 10.666 2.53037 13.0151 33.5892 9.41584 53.9966 -5.17286 22.3967 3.98107 6.30957
8.36094 24.2181 0.54286 5.7795 22.8917 1.84275 5.17651 40.5937 -2.41823 35.5522 24.9751 3.46181 8.32636 6.30957 10
