#Scale: 0.865623
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1142.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 324.626 13.2746 17.3903 183.527 6.30008 17.6949 706.397 91.5048 13.4857 331.627 7.60303 23.6192 0.1 0.158489
0.210017 255.943 8.08855 12.4583 144.844 5.67128 14.1337 549.787 51.261 25.6505 263.449 5.79562 17.3041 0.158489 0.251189
0.332855 191.34 6.75111 8.11125 111.58 3.61486 11.7687 397.864 39.1195 14.1981 198.035 5.98987 8.64038 0.251189 0.398107
0.52754 137.089 3.81784 5.82971 84.7017 1.23927 7.49397 264.328 25.1985 8.39833 143.967 3.54161 7.49353 0.398107 0.630957
0.836094 91.7152 2.85459 3.2957 60.3474 1.16862 4.9298 163.4 15.4235 3.6335 97.1609 2.45029 4.26705 0.630957 1
1.32512 58.2723 1.25076 1.82568 42.3596 0.905888 2.58346 92.1847 6.68008 2.02586 61.7583 0.931717 2.31237 1 1.58489
2.10017 38.4786 0.226734 1.44696 29.8479 0.29439 1.73293 56.0024 2.86046 1.72085 40.6259 0.0526237 1.64807 1.58489 2.51189
3.32855 26.9511 0.190987 0.929438 21.4687 0.195919 1.15881 37.8689 1.25256 1.39454 28.3781 0.231485 0.977137 2.51189 3.98107
5.2754 18.5006 0.209621 0.545229 14.9761 0.117724 0.843636 25.6375 0.873955 0.89592 19.3831 0.233679 0.472483 3.98107 6.30957
8.36094 12.2666 0.0613594 0.466454 9.92741 0.115594 0.539339 16.9816 0.478096 0.841614 12.8586 0.114113 0.458634 6.30957 10
