#Scale: 0.642873
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1538.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 399.759 23.2534 8.46863 211.287 10.046 12.6308 846.849 24.4781 68.8696 334.434 23.1083 19.4922 0.1 0.158489
0.210017 265.944 19.6375 3.51971 132.85 11.7242 4.76128 524.398 33.6317 29.7425 243.053 8.5108 17.0158 0.158489 0.251189
0.332855 169.893 15.7423 -0.452377 91.748 7.87127 5.08792 321.82 21.409 17.1311 156.381 14.0939 2.90106 0.251189 0.398107
0.52754 112.967 7.34762 1.42352 69.475 4.30004 4.48499 191.508 14.6615 7.16774 107.887 4.93909 4.61834 0.398107 0.630957
0.836094 74.1412 3.45512 0.664505 47.0818 4.58369 0.746292 117.341 3.6463 5.57505 73.2801 2.16661 2.62524 0.630957 1
1.32512 50.8764 2.34874 0.010231 36.0049 2.84782 0.571667 74.426 2.56278 2.42447 50.4814 1.6085 1.20617 1 1.58489
2.10017 35.6625 1.61268 -0.228832 25.6798 2.2701 0 50.7681 0.570549 2.3186 35.6824 1.55827 0.113491 1.58489 2.51189
3.32855 25.0145 1.11603 -0.170582 18.8886 1.38008 0.0525188 33.9784 0.732174 0.88892 25.1506 0.917925 0.0731659 2.51189 3.98107
5.2754 17.3659 0.774403 -0.216393 12.9818 0.985087 -0.0560751 23.4049 0.694979 0.506582 17.6161 0.572489 -0.0114841 3.98107 6.30957
8.36094 11.3077 0.536445 -0.138495 8.60506 0.756966 -0.125633 15.1886 0.346648 0.303549 11.3977 0.396636 -0.0139198 6.30957 10
