#Scale: 0.450497
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2196.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 883.777 258.108 19.3726 417.925 124.141 98.3403 1438.75 387.89 48.588 743.841 104.801 102.362 0.1 0.158489
0.210017 619.128 128.516 30.7465 201.548 77.7103 8.7444 1264.49 107.618 182.535 404.789 44.4522 46.1081 0.158489 0.251189
0.332855 312.907 74.5628 10.5462 132.231 31.2989 16.8379 576.021 88.288 70.6347 229.855 46.363 23.8144 0.251189 0.398107
0.52754 174.658 28.3172 6.90007 44.8963 40.7882 6.91165 324.556 21.8701 52.1673 138.497 15.134 13.0222 0.398107 0.630957
0.836094 117.147 8.77409 5.40122 71.9234 9.97254 16.4393 164.855 8.53615 17.7642 107.268 8.08412 6.28932 0.630957 1
1.32512 72.0702 9.91242 2.58909 40.3473 5.22146 11.1126 102.08 7.31863 7.5776 67.2187 9.12228 3.49313 1 1.58489
2.10017 53.165 4.74042 0.017807 28.6076 9.82195 1.29292 76.5555 1.65928 8.19164 49.3137 5.37946 1.74702 1.58489 2.51189
3.32855 37.7938 3.22404 0.209354 22.5356 4.5141 -0.0874691 51.2892 2.68239 2.89234 36.0246 2.11089 1.76199 2.51189 3.98107
5.2754 24.2553 2.24634 0.695293 16.2629 3.16073 0.772329 31.3064 2.24714 1.27054 23.3394 0.808861 1.69646 3.98107 6.30957
8.36094 14.5553 1.52121 0.266134 8.43309 2.84547 -0.165473 20.6567 0.966627 1.79511 13.4328 0.709806 0.735601 6.30957 10
