#Scale: 0.668185
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1480.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 274.538 15.8495 15.3998 152.532 13.028 8.1806 712.277 53.2302 37.0186 321.911 9.87827 30.1782 0.1 0.158489
0.210017 203.626 12.7021 7.68744 125.358 8.29876 9.03368 483.318 35.6789 22.0843 234.258 11.4321 11.8065 0.158489 0.251189
0.332855 149.092 6.65968 6.09395 96.3683 4.29158 7.17268 333.618 19.6411 21.4381 170.562 6.98601 8.37801 0.251189 0.398107
0.52754 102.42 5.29661 2.88288 71.0502 3.67583 5.05934 208.985 17.64 6.77448 115.89 4.40057 4.92324 0.398107 0.630957
0.836094 69.3143 3.27446 1.44243 51.4078 2.5647 2.1785 127.186 7.17853 5.16392 77.6398 3.67596 2.52769 0.630957 1
1.32512 45.9551 1.80268 0.658451 36.4981 1.70153 1.30172 72.2604 4.45013 1.02428 51.2691 1.49334 1.07787 1 1.58489
2.10017 32.143 0.964924 0.361683 26.1547 1.41188 0.518009 48.3394 1.60057 1.84593 35.607 0.588993 0.854404 1.58489 2.51189
3.32855 22.4204 0.581284 0.309469 18.6936 0.619202 0.583082 32.7368 1.38799 0.768965 24.5253 0.570351 0.444893 2.51189 3.98107
5.2754 15.9811 0.419893 0.223218 13.3742 0.414275 0.345924 23.1053 0.560072 0.783182 17.4733 0.419794 0.261238 3.98107 6.30957
8.36094 10.477 0.185133 0.192585 8.70285 0.24036 0.295155 15.3447 0.353037 0.647113 11.4884 0.123553 0.241948 6.30957 10
