#Scale: 0.339122
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2917.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1969.05 119.517 361.859 1138.07 157.912 351.738 6124.55 -226.681 2261.54 1574.37 145.401 308.917 0.1 0.158489
0.210017 656.954 308.969 28.5718 381.381 150.601 135.084 1292.73 616.261 65.2778 730.921 258.48 53.3699 0.158489 0.251189
0.332855 364.442 83.823 22.2292 163.291 128.758 4.54269 836.034 136.237 229.266 416.358 37.622 67.1436 0.251189 0.398107
0.52754 234.91 26.7687 30.1445 187.112 15.5005 63.2169 505.144 6.29678 140.85 203.594 43.9644 1.68974 0.398107 0.630957
0.836094 129.304 29.9639 9.2952 86.0986 24.6055 11.1318 252.475 42.4061 37.9224 134.417 24.7953 18.0723 0.630957 1
1.32512 83.43 23.4989 2.76548 51.7096 26.8436 -2.80455 162.337 24.4652 30.2857 90.3642 12.7668 9.80161 1 1.58489
2.10017 65.4794 5.69193 6.43864 53.1071 4.02412 11.5717 82.9288 10.7471 7.87263 71.8621 4.27604 8.79551 1.58489 2.51189
3.32855 40.3044 9.13777 2.3063 27.8028 9.46664 0.190348 78.7269 0.0710754 17.1785 41.016 7.24689 2.65164 2.51189 3.98107
5.2754 26.6271 2.91051 1.30908 23.2285 2.83873 2.26401 45.4272 2.40033 7.64017 24.515 4.36852 1.84451 3.98107 6.30957
8.36094 17.6158 0.752634 1.74164 13.2705 1.13394 2.01501 33.965 -2.34716 9.51802 17.0368 2.02414 1.59207 6.30957 10
