#Scale: 0.911185
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1085.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 339.025 9.13953 18.3417 172.931 9.33391 16.6013 757.855 62.9871 44.9518 340.418 11.4411 23.3675 0.1 0.158489
0.210017 263.505 9.54575 12.4092 144.014 3.6219 17.106 556.474 56.0861 23.5073 267.121 11.4812 13.4319 0.158489 0.251189
0.332855 201.596 6.63 8.70303 110.46 5.00213 10.8534 413.961 45.3464 14.8343 207.825 6.15213 13.3713 0.251189 0.398107
0.52754 144.663 4.26675 6.06285 86.1898 2.1705 8.08608 279.766 26.5972 9.4996 149.021 3.90356 7.44548 0.398107 0.630957
0.836094 97.9339 2.49437 3.55359 64.7555 0.565483 6.08084 171.825 15.7171 4.45097 101.273 2.57399 4.22183 0.630957 1
1.32512 60.5096 1.81812 1.43309 42.868 1.41018 2.45633 96.2296 8.17452 1.86896 63.4031 1.51125 2.01421 1 1.58489
2.10017 39.8147 0.698296 0.849716 30.2699 0.64946 1.23381 58.3582 3.16225 1.48761 41.6251 0.820026 0.990971 1.58489 2.51189
3.32855 27.1973 0.431158 0.676918 21.5551 0.536503 0.814013 37.7241 1.73333 0.802891 28.4036 0.335115 0.870087 2.51189 3.98107
5.2754 18.9399 0.114336 0.559578 14.9939 0.260913 0.676324 26.5616 0.386364 1.18304 19.7024 0.225285 0.527025 3.98107 6.30957
8.36094 12.4376 0.173491 0.315484 10.1779 0.15428 0.432825 16.7323 0.556654 0.468527 12.8961 0.197582 0.287215 6.30957 10
