#Scale: 0.546685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1809.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 427.398 25.9829 15.3058 193.746 22.5756 11.8592 934.635 17.9492 103.477 384.247 29.3123 25.5418 0.1 0.158489
0.210017 262.639 16.4102 7.66559 133.059 13.189 9.2662 548.108 24.6976 44.3903 237.107 16.3004 16.773 0.158489 0.251189
0.332855 163.342 9.12439 4.177 92.6193 5.79153 7.66026 309.633 13.1179 22.7437 153.067 10.0482 8.60632 0.251189 0.398107
0.52754 105.695 6.34615 2.21413 66.5959 5.32997 4.36278 176.511 7.57417 7.52939 103.882 4.85899 4.69627 0.398107 0.630957
0.836094 66.5235 3.89235 0.520729 47.3753 3.37045 1.67874 99.2369 6.64818 3.17171 66.3925 2.99355 1.76453 0.630957 1
1.32512 48.707 1.94527 0.773891 36.462 2.30804 1.20942 68.2272 1.64977 2.71322 49.1614 1.59851 1.24844 1 1.58489
2.10017 34.2774 1.72512 0.165897 25.9598 1.24571 0.982746 48.9272 1.38186 1.322 34.0514 1.82484 0.42086 1.58489 2.51189
3.32855 24.8236 0.595961 0.367441 19.5057 0.531233 0.935453 33.1819 0.521526 1.22705 25.0667 0.532415 0.525412 2.51189 3.98107
5.2754 16.8041 0.502357 0.0986958 13.0091 0.626084 0.365319 21.9188 0.895008 0.221693 17.3045 0.333029 0.437307 3.98107 6.30957
8.36094 10.514 0.447912 0.00321198 8.36869 0.220835 0.331895 13.5283 1.12178 -0.0591555 10.7495 0.339517 0.162156 6.30957 10
