#Scale: 0.415060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2383.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1043.68 261.782 68.7482 389.714 129.996 116.968 2431.73 318.77 405.136 694.197 170.24 65.1998 0.1 0.158489
0.210017 538.697 149.027 9.08246 216.9 86.3548 32.668 1161.19 172.103 190.543 396.465 107.633 6.76239 0.158489 0.251189
0.332855 315.081 57.1294 9.79181 96.5312 35.011 26.6555 583.878 103.789 55.8559 294.142 25.5585 33.6066 0.251189 0.398107
0.52754 154.569 47.6976 -1.54437 84.7192 41.6373 4.69479 298.673 44.9625 34.0183 119.28 35.8732 -5.08955 0.398107 0.630957
0.836094 108.995 17.6851 3.78938 66.6845 15.8987 6.06792 163.521 22.57 14.8217 103.719 9.8534 7.82123 0.630957 1
1.32512 66.8361 17.4635 -2.03115 33.6215 17.2032 -1.47493 96.17 12.6969 2.82507 69.3131 14.4155 2.23686 1 1.58489
2.10017 54.061 7.51968 1.84057 33.9211 8.08619 0.356853 74.5423 8.81835 3.47583 54.239 4.18588 6.14501 1.58489 2.51189
3.32855 35.411 5.39218 0.263924 21.5321 6.96954 -0.382298 46.4825 6.11173 3.73153 37.0287 3.44888 1.17409 2.51189 3.98107
5.2754 22.6655 2.25386 0.305849 15.8221 2.59815 1.15564 32.2637 1.90818 3.02281 21.4293 2.25434 0.509974 3.98107 6.30957
8.36094 15.007 1.97553 -0.0960054 11.1564 2.00836 0.487069 21.4299 1.56401 1.84507 13.809 2.10253 -0.17184 6.30957 10
