#Scale: 0.592248
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1670.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1071.61 213.657 -5.02173 191.556 194.294 -36.0006 1893.95 187.32 127.836 572.683 106.117 49.4186 0.1 0.158489
0.210017 543.585 84.074 3.72406 128.147 50.9543 63.3427 889.879 66.4831 51.9579 345.893 64.6189 34.5729 0.158489 0.251189
0.332855 334.861 64.6543 -2.75836 141.532 12.5016 46.618 540.291 49.254 21.6744 202.882 55.9864 4.13396 0.251189 0.398107
0.52754 179.669 27.3438 1.10892 73.5602 34.1233 3.24333 271.586 14.7729 16.2683 126.043 23.2282 10.7849 0.398107 0.630957
0.836094 113.681 11.8425 0.874359 61.027 14.8022 9.9693 151.787 9.36427 6.15611 93.848 7.24724 3.12212 0.630957 1
1.32512 71.8531 8.31539 1.27953 45.6603 3.52002 7.71488 95.413 6.10381 1.72892 57.83 5.76534 4.01176 1 1.58489
2.10017 47.4739 7.93466 -0.759113 24.0847 7.20508 0.21858 60.5502 5.98019 -0.473534 42.1408 5.41742 1.14367 1.58489 2.51189
3.32855 36.8894 4.53165 0.282871 21.3454 3.9178 2.99904 47.1585 2.47033 0.426147 31.9194 2.88417 1.45147 2.51189 3.98107
5.2754 24.8294 3.18481 -0.0896854 14.8244 3.66348 0.249039 31.5237 1.59649 0.881664 21.5542 2.75531 0.388041 3.98107 6.30957
8.36094 14.6487 2.57174 -0.0553789 8.83243 2.68964 0.355392 18.4234 1.99384 0.501331 12.8503 1.44137 0.00210571 6.30957 10
